ID,PT_LIST,SeqId,Target,TargetFullName,UniProt,ENTREZ_GENE_ID_LIST,EntrezGeneSymbol,SPOT_ID
SL000658,9.762880293,,,,,,,
SL012783,9.36347774,,,,,,,
SL002695,10.30981738,,,,,,,
SL008759,14.17256033,,,,,,,
SL000678,11.91412348,,,,,,,
SL008023,10.66844183,,,,,,,
SL007122,11.21977355,,,,,,,
SL008639,14.17274002,,,,,,,
SL003916,12.68498963,,,,,,,
SL003918,11.18289089,,,,,,,
SL003863,7.437960088,,,,,,,
SL010393,10.98946546,,,,,,,
SL007100,10.76088624,,,,,,,
SL008904,9.217473084,,,,,,,
SL006992,9.353146825,,,,,,,
SL005437,7.818901676,,,,,,,
SL010374,10.63571812,,,,,,,
SL010375,11.40923181,,,,,,,
SL000640,12.9185465,,,,,,,
SL006397,9.387586566,,,,,,,
SL005797,13.29476432,,,,,,,
SL004457,10.87897051,,,,,,,
SL000158,11.75150222,,,,,,,
SL010378,13.44427727,,,,,,,
SL003770,10.56281481,,,,,,,
SL010379,10.78479841,,,,,,,
SL004118,13.15941412,,,,,,,
SL010390,10.59935499,,,,,,,
SL010391,12.87282876,,,,,,,
SL004661,9.923327485,,,,,,,
SL006803,9.041659152,,,,,,,
SL006544,14.70291398,,,,,,,
SL007804,13.34039258,,,,,,,
SL000310,12.46058388,,,,,,,
SL010449,10.04439412,,,,,,,
SL008773,12.1420113,,,,,,,
SL002706,12.1682647,,,,,,,
SL010450,9.565102078,,,,,,,
SL006108,12.10979801,,,,,,,
SL010451,11.46014869,,,,,,,
SL008623,9.93191939,,,,,,,
SL010454,12.19238529,,,,,,,
SL010455,9.349170631,,,,,,,
SL007049,10.21953157,,,,,,,
SL004438,12.07808408,,,,,,,
SL010457,9.398957409,,,,,,,
SL017613,11.81774316,,,,,,,
SL008609,10.01666902,,,,,,,
SL010461,8.886001351,,,,,,,
SL006542,10.67233694,,,,,,,
SL004858,10.47218312,,,,,,,
SL010463,7.976707312,,,,,,,
SL004466,13.19070436,,,,,,,
SL004860,12.39858338,,,,,,,
SL005087,14.85183199,,,,,,,
SL007385,10.30868032,,,,,,,
SL010464,14.07930144,,,,,,,
SL004610,11.61691636,,,,,,,
SL007674,12.31186182,,,,,,,
SL010465,13.63574079,,,,,,,
SL004805,11.67216012,,,,,,,
SL007673,10.25207404,,,,,,,
SL004515,9.15810472,,,,,,,
SL010468,10.67180641,,,,,,,
SL010469,13.3983028,,,,,,,
SL001998,14.77901137,,,,,,,
SL007206,14.12808296,,,,,,,
SL007207,8.787249608,,,,,,,
SL006892,8.265380633,,,,,,,
SL005574,11.93531241,,,,,,,
SL000272,16.3835018,,,,,,,
SL010520,10.45347642,,,,,,,
SL002792,13.59563046,,,,,,,
SL003994,12.16970583,,,,,,,
SL010491,10.19635623,,,,,,,
SL010492,11.6024205,,,,,,,
SL010288,13.09673162,,,,,,,
SL004868,8.114783447,,,,,,,
SL010495,9.738261184,,,,,,,
SL010496,10.8259128,,,,,,,
SL010522,11.05229633,,,,,,,
SL003726,8.325080544,,,,,,,
SL010610,7.798957748,,,,,,,
SL009400,11.32508054,,,,,,,
SL004781,13.48195076,,,,,,,
SL006910,12.72985438,,,,,,,
SL010612,12.87872151,,,,,,,
SL006550,14.65037864,,,,,,,
SL006777,13.92911968,,,,,,,
SL004654,7.849248703,,,,,,,
SL010499,8.370687407,,,,,,,
SL010613,9.284939742,,,,,,,
SL000064,10.25372932,,,,,,,
SL007228,11.08028458,,,,,,,
SL010500,14.48726852,,,,,,,
SL010508,11.16647695,,,,,,,
SL010510,9.84815344,,,,,,,
SL000550,16.01717814,,,,,,,
SL010512,10.16616308,,,,,,,
SL007250,11.22893891,,,,,,,
SL017614,12.50141426,,,,,,,
SL005258,8.371994393,,,,,,,
SL000565,10.82432235,,,,,,,
SL010616,13.29186137,,,,,,,
SL007560,10.76628043,,,,,,,
SL007747,9.543225198,,,,,,,
SL005261,9.184875343,,,,,,,
SL010617,11.44579084,,,,,,,
SL010619,8.532161085,,,,,,,
SL010529,14.60110336,,,,,,,
SL000104,11.01826974,,,,,,,
SL003703,10.83668159,,,,,,,
SL006374,9.359969132,,,,,,,
SL004660,11.49700353,,,,,,,
SL010521,13.73571467,,,,,,,
SL010490,11.88741103,,,,,,,
SL010493,13.26136039,,,,,,,
SL004869,12.83051521,,,,,,,
SL004635,11.51076417,,,,,,,
SL010494,9.714760674,,,,,,,
SL005250,9.885086225,,,,,,,
SL007324,11.06224856,,,,,,,
SL004137,14.04384754,,,,,,,
SL010498,7.701133155,,,,,,,
SL010349,11.54776213,,,,,,,
SL010348,16.86730046,,,,,,,
SL004636,12.10796896,,,,,,,
SL009324,13.38521531,,,,,,,
SL004298,11.59800596,,,,,,,
SL017188,14.72325564,,,,,,,
SL010523,10.02097994,,,,,,,
SL004151,10.23947919,,,,,,,
SL004152,14.20672441,,,,,,,
SL000039,9.98456087,,,,,,,
SL004125,12.94172623,,,,,,,
SL004876,15.61344417,,,,,,,
SL001797,12.08885448,,,,,,,
SL006916,9.221587121,,,,,,,
SL006917,12.34809186,,,,,,,
SL005084,11.66777684,,,,,,,
SL004155,11.77861106,,,,,,,
SL009089,11.79421277,,,,,,,
SL010513,11.69169991,,,,,,,
SL010515,10.46332001,,,,,,,
SL001945,15.26149262,,,,,,,
SL010517,11.14497682,,,,,,,
SL000582,9.776762002,,,,,,,
SL005224,7.816983623,,,,,,,
SL002705,10.01164658,,,,,,,
SL005225,11.14561378,,,,,,,
SL006480,9.837627933,,,,,,,
SL008122,12.63716825,,,,,,,
SL011073,13.02183017,,,,,,,
SL000271,14.18203736,,,,,,,
SL000283,10.1291542,,,,,,,
SL000299,7.855491443,,,,,,,
SL003167,13.89439148,,,,,,,
SL000342,13.77097354,,,,,,,
SL004331,8.941927925,,,,,,,
SL000408,9.354910512,,,,,,,
SL004335,8.025139562,,,,,,,
SL003172,11.0659546,,,,,,,
SL002075,7.204571144,,,,,,,
SL001713,9.911092332,,,,,,,
SL004350,8.076281167,,,,,,,
SL003179,9.765203207,,,,,,,
SL004536,11.77766628,,,,,,,
SL000507,7.471675214,,,,,,,
SL000508,11.42280065,,,,,,,
SL003187,10.19611028,,,,,,,
SL003190,14.31560953,,,,,,,
SL004008,12.44014245,,,,,,,
SL004712,11.7808678,,,,,,,
SL004015,14.41430866,,,,,,,
SL003196,9.841721581,,,,,,,
SL000089,9.016529748,,,,,,,
SL000589,10.0598852,,,,,,,
SL000615,9.299436999,,,,,,,
SL003862,9.058803518,,,,,,,
SL004367,14.86106751,,,,,,,
SL009216,7.951867504,,,,,,,
SL004258,10.3967118,,,,,,,
SL000249,9.543805176,,,,,,,
SL000251,10.85221737,,,,,,,
SL005392,10.86897685,,,,,,,
SL009341,12.6195093,,,,,,,
SL007056,11.919571,,,,,,,
SL000311,13.40217269,,,,,,,
SL004865,10.27821712,,,,,,,
SL010489,12.22899902,,,,,,,
SL003711,14.04967841,,,,,,,
SL007121,8.784307667,,,,,,,
SL006029,9.958697703,,,,,,,
SL008936,13.67640891,,,,,,,
SL007640,10.71347244,,,,,,,
SL006694,14.59367123,,,,,,,
SL011049,12.77181957,,,,,,,
SL004120,12.20163386,,,,,,,
SL009412,11.94247785,,,,,,,
SL008916,11.47664496,,,,,,,
SL004060,13.60995206,,,,,,,
SL004845,12.50543942,,,,,,,
SL010462,11.28135051,,,,,,,
SL008504,12.27859465,,,,,,,
SL006512,11.6466937,,,,,,,
SL007806,9.797661526,,,,,,,
SL008909,12.83196035,,,,,,,
SL007059,12.75432384,,,,,,,
SL011069,13.47616395,,,,,,,
SL010376,10.27484403,,,,,,,
SL010501,11.07193156,,,,,,,
SL006805,10.68053534,,,,,,,
SL004804,11.25473339,,,,,,,
SL008193,12.62805816,,,,,,,
SL005491,11.59856433,,,,,,,
SL010530,10.83912504,,,,,,,
SL007327,13.13274069,,,,,,,
SL005263,10.65284497,,,,,,,
SL000566,10.00014088,,,,,,,
SL008588,13.12781704,,,,,,,
SL010381,12.18537103,,,,,,,
SL010518,11.47740413,,,,,,,
SL018625,12.30283881,,,,,,,
SL003201,13.65216155,,,,,,,
SL007531,8.554205105,,,,,,,
SL004864,9.797175142,,,,,,,
SL004720,13.06218109,,,,,,,
SL007471,11.07092594,,,,,,,
SL006830,10.44656641,,,,,,,
SL003679,15.46733489,,,,,,,
SL003919,12.75152314,,,,,,,
SL004580,9.817143558,,,,,,,
SL010466,10.30856657,,,,,,,
SL000467,14.29073886,,,,,,,
SL000254,13.36354618,,,,,,,
SL000252,14.02275791,,,,,,,
SL000617,12.6671559,,,,,,,
SL000268,14.62310988,,,,,,,
SL000382,12.29542457,,,,,,,
SL000458,8.792790294,,,,,,,
SL000076,10.93258387,,,,,,,
SL002517,8.714932352,,,,,,,
SL000306,8.954487147,,,,,,,
SL003970,8.483815777,,,,,,,
SL011509,10.00814846,,,,,,,
SL000570,7.785288981,,,,,,,
SL011510,9.277054876,,,,,,,
SL011448,8.804131021,,,,,,,
SL003993,11.32822612,,,,,,,
SL000346,11.40567333,,,,,,,
SL002684,11.0499166,,,,,,,
SL000542,11.77421053,,,,,,,
SL000481,12.89024527,,,,,,,
SL000645,9.090641752,,,,,,,
SL003974,9.771654528,,,,,,,
SL000027,9.658568541,,,,,,,
SL004304,9.381542951,,,,,,,
SL003200,11.57813678,,,,,,,
SL004642,10.45542997,,,,,,,
SL007642,13.80710331,,,,,,,
SL000638,11.19000982,,,,,,,
SL005508,10.76909399,,,,,,,
SL004867,11.51747255,,,,,,,
SL000377,9.699398938,,,,,,,
SL007888,8.834787049,,,,,,,
SL008382,12.54744887,,,,,,,
SL007403,8.724854875,,,,,,,
SL010458,9.553053253,,,,,,,
SL004844,9.798957748,,,,,,,
SL007651,9.229780167,,,,,,,
SL003990,9.135709286,,,,,,,
SL004063,9.899659026,,,,,,,
SL006912,9.951284715,,,,,,,
SL002086,11.21971306,,,,,,,
SL006913,12.11945993,,,,,,,
SL007423,12.97844234,,,,,,,
SL007620,10.25384748,,,,,,,
SL007358,10.89459043,,,,,,,
SL010503,13.68608464,,,,,,,
SL010504,10.40407714,,,,,,,
SL004765,10.32710349,,,,,,,
SL010505,8.701133155,,,,,,,
SL010502,11.13570929,,,,,,,
SL010509,13.24766054,,,,,,,
SL011071,8.770829046,,,,,,,
SL003761,10.27192984,,,,,,,
SL010514,9.508785162,,,,,,,
SL010467,15.06232024,,,,,,,
SL004492,10.35502067,,,,,,,
SL010528,12.08135028,,,,,,,
SL011629,11.79652638,,,,,,,
SL004823,16.75655763,,,,,,,
SL011530,11.51199967,,,,,,,
SL011532,12.36695052,,,,,,,
SL003785,16.15889957,,,,,,,
SL000449,9.134939643,,,,,,,
SL008102,15.27871442,,,,,,,
SL011631,13.40293211,,,,,,,
SL004919,11.17392693,,,,,,,
SL008063,11.6665347,,,,,,,
SL010973,10.17679648,,,,,,,
SL005630,10.48260631,,,,,,,
SL011528,10.23529625,,,,,,,
SL006919,8.163901214,,,,,,,
SL011529,14.00176882,,,,,,,
SL011630,11.48210206,,,,,,,
SL011533,10.76387629,,,,,,,
SL005679,14.39427511,,,,,,,
SL000588,11.19494149,,,,,,,
SL008157,11.52674374,,,,,,,
SL011549,10.35722208,,,,,,,
SL008835,8.459431619,,,,,,,
SL004938,8.977852308,,,,,,,
SL011232,9.570235215,,,,,,,
SL003753,9.008988783,,,,,,,
SL005685,11.1291542,,,,,,,
SL005687,15.3995483,,,,,,,
SL009431,9.059885201,,,,,,,
SL010927,13.65192619,,,,,,,
SL009628,13.5707333,,,,,,,
SL006132,9.85315358,,,,,,,
SL000493,10.73994934,,,,,,,
SL009629,9.204082012,,,,,,,
SL010328,9.492053457,,,,,,,
SL001905,9.645298164,,,,,,,
SL005629,10.46526028,,,,,,,
SL004820,12.9376129,,,,,,,
SL011709,13.91160733,,,,,,,
SL007266,8.881113961,,,,,,,
SL008808,12.3957751,,,,,,,
SL005372,14.45831048,,,,,,,
SL008143,13.08946703,,,,,,,
SL004119,10.64880695,,,,,,,
SL003171,8.638435914,,,,,,,
SL000451,13.42065766,,,,,,,
SL003680,8.417430613,,,,,,,
SL004511,9.49625461,,,,,,,
SL000322,16.24448834,,,,,,,
SL003104,9.863566829,,,,,,,
SL000414,15.33095538,,,,,,,
SL004340,10.16653972,,,,,,,
SL000426,14.74564807,,,,,,,
SL000674,10.45727827,,,,,,,
SL004068,7.754887502,,,,,,,
SL000138,8.507001733,,,,,,,
SL000461,10.40694902,,,,,,,
SL004353,9.019868678,,,,,,,
SL004351,8.891783703,,,,,,,
SL004346,7.760220946,,,,,,,
SL001943,14.00506308,,,,,,,
SL000483,7.135452784,,,,,,,
SL003183,10.83130724,,,,,,,
SL003186,9.24531501,,,,,,,
SL000517,8.879889522,,,,,,,
SL004359,9.150762744,,,,,,,
SL004360,8.192785959,,,,,,,
SL002755,17.40848482,,,,,,,
SL000537,13.9434214,,,,,,,
SL000540,9.522973781,,,,,,,
SL000541,12.2275257,,,,,,,
SL000545,15.47456469,,,,,,,
SL000560,13.85665896,,,,,,,
SL003198,14.61593993,,,,,,,
SL000088,8.146695948,,,,,,,
SL000586,11.19758531,,,,,,,
SL000613,12.59063383,,,,,,,
SL000415,16.00739087,,,,,,,
SL000124,11.78123675,,,,,,,
SL000601,17.71008332,,,,,,,
SL002093,6.645298164,,,,,,,
SL000587,7.674545394,,,,,,,
SL017611,14.17738839,,,,,,,
SL008378,8.5980525,,,,,,,
SL000247,13.76882529,,,,,,,
SL003658,13.06773685,,,,,,,
SL008039,12.63759847,,,,,,,
SL011769,7.782670659,,,,,,,
SL004920,14.13343926,,,,,,,
SL004757,15.67607277,,,,,,,
SL009207,8.932805294,,,,,,,
SL012188,8.803485376,,,,,,,
SL004795,9.905537435,,,,,,,
SL005588,8.909293086,,,,,,,
SL007022,11.10223819,,,,,,,
SL004899,6.662490364,,,,,,,
SL011211,11.99647349,,,,,,,
SL003304,13.00005283,,,,,,,
SL004146,11.88436134,,,,,,,
SL011770,13.12137163,,,,,,,
SL012168,9.189330401,,,,,,,
SL002650,14.92365246,,,,,,,
SL001999,7.791814071,,,,,,,
SL004154,9.735556024,,,,,,,
SL004921,15.05969512,,,,,,,
SL006268,9.908542737,,,,,,,
SL003687,13.52614463,,,,,,,
SL011768,9.022090345,,,,,,,
SL008331,12.71703375,,,,,,,
SL005493,8.395748328,,,,,,,
SL011772,9.296227953,,,,,,,
SL006705,9.459431619,,,,,,,
SL000539,15.11287521,,,,,,,
SL005358,13.0302533,,,,,,,
SL004901,8.047669251,,,,,,,
SL008865,9.612499946,,,,,,,
SL005034,9.820817182,,,,,,,
SL011535,7.911092332,,,,,,,
SL011202,12.85172952,,,,,,,
SL006088,13.65115262,,,,,,,
SL005115,10.73225224,,,,,,,
SL000057,9.856425529,,,,,,,
SL006698,8.0061858,,,,,,,
SL003655,15.65307458,,,,,,,
SL004812,13.78730063,,,,,,,
SL011809,14.13274069,,,,,,,
SL004940,13.35077347,,,,,,,
SL013489,9.352264173,,,,,,,
SL008516,12.91919854,,,,,,,
SL013490,11.64178082,,,,,,,
SL000062,8.232181058,,,,,,,
SL013488,14.42953751,,,,,,,
SL000572,11.47507475,,,,,,,
SL000051,16.22487407,,,,,,,
SL002922,12.21904748,,,,,,,
SL007752,11.47395937,,,,,,,
SL013570,11.05372229,,,,,,,
SL000305,11.50942864,,,,,,,
SL004837,7.678071905,,,,,,,
SL007003,10.40822358,,,,,,,
SL005161,7.64096791,,,,,,,
SL004334,11.5948844,,,,,,,
SL014308,9.371776644,,,,,,,
SL004348,8.900564957,,,,,,,
SL004349,7.762215916,,,,,,,
SL005202,12.41143154,,,,,,,
SL001888,14.92504904,,,,,,,
SL004484,12.63956682,,,,,,,
SL009988,10.91886324,,,,,,,
SL003674,10.67295565,,,,,,,
SL013988,8.229299509,,,,,,,
SL014130,8.594697827,,,,,,,
SL006713,13.08386156,,,,,,,
SL009045,14.75155975,,,,,,,
SL014093,10.61783475,,,,,,,
SL014028,12.27367906,,,,,,,
SL014088,9.683696454,,,,,,,
SL007024,8.483412734,,,,,,,
SL009791,10.80542145,,,,,,,
SL014096,7.173926932,,,,,,,
SL014108,8.021812824,,,,,,,
SL006523,10.25821268,,,,,,,
SL014069,11.27589169,,,,,,,
SL006998,11.10033382,,,,,,,
SL013754,10.69165629,,,,,,,
SL001753,7.133399125,,,,,,,
SL005488,13.39377924,,,,,,,
SL014029,9.578183968,,,,,,,
SL007502,12.16361823,,,,,,,
SL008945,9.01402047,,,,,,,
SL004908,10.99809675,,,,,,,
SL004070,10.17480088,,,,,,,
SL010519,12.57813678,,,,,,,
SL000308,13.24101487,,,,,,,
SL000314,16.99813533,,,,,,,
SL000316,16.94095129,,,,,,,
SL000321,10.65713978,,,,,,,
SL001691,10.96455747,,,,,,,
SL005187,10.07507797,,,,,,,
SL005188,10.85751453,,,,,,,
SL000470,9.210184276,,,,,,,
SL005184,7.811214118,,,,,,,
SL017189,15.92004807,,,,,,,
SL000522,10.48502423,,,,,,,
SL003764,12.98345682,,,,,,,
SL000535,12.25682786,,,,,,,
SL004363,11.4252159,,,,,,,
SL012740,8.870672955,,,,,,,
SL012822,12.82634986,,,,,,,
SL008644,13.58105932,,,,,,,
SL009768,9.075211711,,,,,,,
SL014092,13.199565,,,,,,,
SL001896,10.16503259,,,,,,,
SL014048,8.506605116,,,,,,,
SL004708,14.39546719,,,,,,,
SL006197,9.263973355,,,,,,,
SL008822,9.350718231,,,,,,,
SL014071,10.28355142,,,,,,,
SL005575,9.681589817,,,,,,,
SL014008,13.97493435,,,,,,,
SL014094,10.30868032,,,,,,,
SL014129,8.402159367,,,,,,,
SL014009,9.606960345,,,,,,,
SL013548,9.652844973,,,,,,,
SL014111,8.552669098,,,,,,,
SL013969,10.43285504,,,,,,,
SL004299,7.283551423,,,,,,,
SL012457,14.57293111,,,,,,,
SL012108,9.826071747,,,,,,,
SL006406,10.25833047,,,,,,,
SL013989,8.814101754,,,,,,,
SL014468,11.94602899,,,,,,,
SL014070,13.93068191,,,,,,,
SL014091,9.850655676,,,,,,,
SL011499,10.13108526,,,,,,,
SL011508,10.77396337,,,,,,,
SL011498,9.630995115,,,,,,,
SL000087,8.585338154,,,,,,,
SL008085,9.779883475,,,,,,,
SL001774,11.39381945,,,,,,,
SL001726,9.571752644,,,,,,,
SL000597,9.427103287,,,,,,,
SL010830,13.2108996,,,,,,,
SL004253,11.09631984,,,,,,,
SL005361,12.11939509,,,,,,,
SL000479,10.99286754,,,,,,,
SL007869,11.47654371,,,,,,,
SL003524,13.31693201,,,,,,,
SL006119,16.4661418,,,,,,,
SL004742,15.28878679,,,,,,,
SL008590,7.394891366,,,,,,,
SL012754,13.09952863,,,,,,,
SL016129,11.7170766,,,,,,,
SL005572,10.22219114,,,,,,,
SL000347,9.355351096,,,,,,,
SL007871,13.25685734,,,,,,,
SL016148,10.30628959,,,,,,,
SL007153,10.77898058,,,,,,,
SL008072,9.581765495,,,,,,,
SL004739,14.55632044,,,,,,,
SL016128,11.95335983,,,,,,,
SL001737,9.834154981,,,,,,,
SL002823,12.2627115,,,,,,,
SL004156,10.26666943,,,,,,,
SL002654,11.57421507,,,,,,,
SL001729,11.31729955,,,,,,,
SL000070,16.80512037,,,,,,,
SL000125,9.221587121,,,,,,,
SL004080,9.195741293,,,,,,,
SL004133,9.388663124,,,,,,,
SL004160,9.298291731,,,,,,,
SL003310,10.06474276,,,,,,,
SL000003,11.77807713,,,,,,,
SL003362,9.171176798,,,,,,,
SL000357,14.21490343,,,,,,,
SL000360,13.27888499,,,,,,,
SL007756,11.01639046,,,,,,,
SL000021,7.077883864,,,,,,,
SL000516,9.309703711,,,,,,,
SL009951,8.584962501,,,,,,,
SL003461,9.247215482,,,,,,,
SL000433,10.56052391,,,,,,,
SL000313,9.916327351,,,,,,,
SL003657,11.13050621,,,,,,,
SL003710,8.254556252,,,,,,,
SL004814,11.83510298,,,,,,,
SL000622,14.48829206,,,,,,,
SL000022,14.60240891,,,,,,,
SL004482,11.62602839,,,,,,,
SL005167,8.787902559,,,,,,,
SL004064,9.587777516,,,,,,,
SL003643,13.49762733,,,,,,,
SL000280,13.30683069,,,,,,,
SL003300,16.82767391,,,,,,,
SL001766,18.198798,,,,,,,
SL000836,10.91938478,,,,,,,
SL000460,12.47823875,,,,,,,
SL003182,12.2285181,,,,,,,
SL004714,8.687550651,,,,,,,
SL000510,15.23418499,,,,,,,
SL003189,9.099610812,,,,,,,
SL005201,14.50742302,,,,,,,
SL000521,9.6387979,,,,,,,
SL000523,11.49685378,,,,,,,
SL005102,14.97281379,,,,,,,
SL005789,10.75739001,,,,,,,
SL000024,10.94104761,,,,,,,
SL000139,10.63897886,,,,,,,
SL004605,11.66915081,,,,,,,
SL004925,10.36730553,,,,,,,
SL004208,14.16839007,,,,,,,
SL004209,12.71891811,,,,,,,
SL012538,11.57113638,,,,,,,
SL011708,10.98669535,,,,,,,
SL007729,16.77653456,,,,,,,
SL005675,11.43889579,,,,,,,
SL008177,13.84711609,,,,,,,
SL008099,10.71964551,,,,,,,
SL004866,15.16865645,,,,,,,
SL000339,7.908092341,,,,,,,
SL008380,12.48147151,,,,,,,
SL003728,8.56567333,,,,,,,
SL013240,13.69025994,,,,,,,
SL011628,11.61134761,,,,,,,
SL008178,10.54891821,,,,,,,
SL008709,8.729280846,,,,,,,
SL004458,13.6716848,,,,,,,
SL003522,12.61944052,,,,,,,
SL006378,13.40655049,,,,,,,
SL005352,10.63743998,,,,,,,
SL012248,8.053654418,,,,,,,
SL010373,8.141085319,,,,,,,
SL002036,10.5349837,,,,,,,
SL003341,16.53206061,,,,,,,
SL006460,10.36599429,,,,,,,
SL012469,9.98484565,,,,,,,
SL007173,15.77624024,,,,,,,
SL000670,7.407692649,,,,,,,
SL002756,8.333602628,,,,,,,
SL003930,11.34051776,,,,,,,
SL006448,9.318768743,,,,,,,
SL011616,9.068509595,,,,,,,
SL007025,14.34123387,,,,,,,
SL006522,10.36785153,,,,,,,
SL001973,14.33421042,,,,,,,
SL002646,10.04739661,,,,,,,
SL007453,9.546315723,,,,,,,
SL007281,9.216988308,,,,,,,
SL006993,9.130827934,,,,,,,
SL006920,11.07467669,,,,,,,
SL001815,16.13036946,,,,,,,
SL005846,10.33639498,,,,,,,
SL003685,9.758556362,,,,,,,
SL004296,15.20174488,,,,,,,
SL004915,13.5528852,,,,,,,
SL006091,10.75930566,,,,,,,
SL003440,9.887372951,,,,,,,
SL008933,9.143893361,,,,,,,
SL004932,9.228578221,,,,,,,
SL005694,9.666401554,,,,,,,
SL002803,11.29811986,,,,,,,
SL003653,12.42812459,,,,,,,
SL004914,15.31887464,,,,,,,
SL008176,10.72502536,,,,,,,
SL009792,13.46546437,,,,,,,
SL002522,11.23667199,,,,,,,
SL008059,8.247927513,,,,,,,
SL005764,11.69870467,,,,,,,
SL006528,9.609917445,,,,,,,
SL006629,12.56793232,,,,,,,
SL008190,7.645298164,,,,,,,
SL009868,8.206037546,,,,,,,
SL004737,10.19451064,,,,,,,
SL010388,10.89383239,,,,,,,
SL000142,8.656782364,,,,,,,
SL004782,10.36183414,,,,,,,
SL007464,16.74911783,,,,,,,
SL004852,12.21194912,,,,,,,
SL004853,10.43587858,,,,,,,
SL011100,10.41182873,,,,,,,
SL014270,11.14968362,,,,,,,
SL014208,9.797012978,,,,,,,
SL004556,11.84979602,,,,,,,
SL003739,10.09908476,,,,,,,
SL004857,15.21109359,,,,,,,
SL004791,12.50024437,,,,,,,
SL014294,9.150255021,,,,,,,
SL007179,14.52894852,,,,,,,
SL008414,11.19611028,,,,,,,
SL004859,9.937226674,,,,,,,
SL007429,12.25086094,,,,,,,
SL004849,10.40599236,,,,,,,
SL005174,9.868359584,,,,,,,
SL005181,7.689299161,,,,,,,
SL005183,12.28493974,,,,,,,
SL005185,11.93468604,,,,,,,
SL005189,9.065281486,,,,,,,
SL005190,11.18735207,,,,,,,
SL005191,13.40239923,,,,,,,
SL007328,11.1508262,,,,,,,
SL007774,9.815703503,,,,,,,
SL009202,9.264207997,,,,,,,
SL012698,10.82646904,,,,,,,
SL014269,8.837943242,,,,,,,
SL014289,9.288866074,,,,,,,
SL014209,9.189083258,,,,,,,
SL005195,12.77686479,,,,,,,
SL005197,8.695576306,,,,,,,
SL005200,8.558420713,,,,,,,
SL014288,10.84697902,,,,,,,
SL005207,11.98456087,,,,,,,
SL005208,11.45799641,,,,,,,
SL007356,9.404077136,,,,,,,
SL005703,14.43816807,,,,,,,
SL005209,9.319446329,,,,,,,
SL005210,14.93715769,,,,,,,
SL009054,9.457380879,,,,,,,
SL008728,9.918266959,,,,,,,
SL014268,12.51118436,,,,,,,
SL005212,11.50863663,,,,,,,
SL005213,10.45059268,,,,,,,
SL007680,12.21474409,,,,,,,
SL014148,8.623515741,,,,,,,
SL008309,15.1339088,,,,,,,
SL005214,15.08556789,,,,,,,
SL005169,8.997744026,,,,,,,
SL014292,13.55173229,,,,,,,
SL014228,9.085870755,,,,,,,
SL005221,13.11780541,,,,,,,
SL005222,8.945443836,,,,,,,
SL004863,10.37232095,,,,,,,
SL005223,10.6467387,,,,,,,
SL002078,10.05379016,,,,,,,
SL007547,13.25968443,,,,,,,
SL004366,9.179162675,,,,,,,
SL005230,11.67176219,,,,,,,
SL005231,6.817623258,,,,,,,
SL011406,8.848935856,,,,,,,
SL016548,9.50779464,,,,,,,
SL002542,10.24317398,,,,,,,
SL006476,12.57310276,,,,,,,
SL016554,9.531576406,,,,,,,
SL007373,10.03919324,,,,,,,
SL005308,9.070389328,,,,,,,
SL015728,9.995767151,,,,,,,
SL016550,13.23329012,,,,,,,
SL016551,8.949534933,,,,,,,
SL006921,10.84014848,,,,,,,
SL006189,10.28169825,,,,,,,
SL014735,10.51737413,,,,,,,
SL016557,8.828771194,,,,,,,
SL012707,10.26947737,,,,,,,
SL007145,8.87436665,,,,,,,
SL013928,11.20768547,,,,,,,
SL007237,13.32413835,,,,,,,
SL004716,11.7509163,,,,,,,
SL016549,14.90251173,,,,,,,
SL005730,12.67930415,,,,,,,
SL005793,12.89655946,,,,,,,
SL016566,12.87359791,,,,,,,
SL010928,11.39489137,,,,,,,
SL016555,11.6175593,,,,,,,
SL016553,11.40540742,,,,,,,
SL011404,10.39874369,,,,,,,
SL011405,15.11720883,,,,,,,
SL016567,11.77400456,,,,,,,
SL007181,12.83409571,,,,,,,
SL010488,10.93582804,,,,,,,
SL014470,11.08805942,,,,,,,
SL003520,12.0101784,,,,,,,
SL005725,10.05650224,,,,,,,
SL003331,10.32878711,,,,,,,
SL014469,13.69418374,,,,,,,
SL016563,9.727750315,,,,,,,
SL000406,12.60237411,,,,,,,
SL004400,13.67589089,,,,,,,
SL000401,8.886611112,,,,,,,
SL000277,17.23049616,,,,,,,
SL000558,17.15249579,,,,,,,
SL007195,10.62926554,,,,,,,
SL003647,14.01968628,,,,,,,
SL004131,10.64889681,,,,,,,
SL004477,13.07522843,,,,,,,
SL003717,13.40941746,,,,,,,
SL008703,11.53915881,,,,,,,
SL006675,15.42945251,,,,,,,
SL011808,12.56476874,,,,,,,
SL000130,8.675251386,,,,,,,
SL006970,11.07574654,,,,,,,
SL004891,11.77885742,,,,,,,
SL004145,8.997744026,,,,,,,
SL000655,10.01778275,,,,,,,
SL004648,9.377644358,,,,,,,
SL003080,10.86696978,,,,,,,
SL014113,9.431706524,,,,,,,
SL008574,13.6522624,,,,,,,
SL002702,9.58458675,,,,,,,
SL010470,10.56147889,,,,,,,
SL007336,9.306745269,,,,,,,
SL004671,11.25432003,,,,,,,
SL016130,10.9076418,,,,,,,
SL003184,11.78729043,,,,,,,
SL004871,12.99915442,,,,,,,
SL007295,12.05741642,,,,,,,
SL004134,11.30703,,,,,,,
