target,trimester,contrast,estimate,se,df,t_ratio,p_value
DAF,Second,Control - PPROM,183.0375816993461,51.97327134433094,369,3.521763725178927,0.0014472285339651935
PKC-D,Second,Control - sPTD,-51.98302761965029,14.764551499605915,369,-3.520799641021116,0.0014523271666686773
UFM1,Second,Control - PPROM,149.32843137254986,42.41548977549158,369,3.52061079956772,0.0014533278371667122
SIG14,Second,Control - PPROM,-161.60457516339682,45.918897630739345,369,-3.519347882933809,0.001460036645263091
GFAP,Second,Control - PPROM,-154.80392156862578,43.99328095212881,369,-3.518808286589839,0.0014629118970450605
MDC,Third,Control - PPROM,-138.3846153846133,39.28735314134562,323,-3.5223705421625544,0.0014679357184242978
FLRT1,Third,Control - PPROM,-123.13461538461422,34.96486718256173,323,-3.521666898995858,0.001471691520307757
41,Second,PPROM - sPTD,-190.99193548386728,54.306198956496445,369,-3.51694537923501,0.00147287924379387
PF-4,Second,PPROM - sPTD,-155.23387096774172,44.15012320548583,369,-3.5160461556413796,0.0014777131938441563
CTACK,Second,Control - PPROM,-152.07679738561893,43.25671261113785,369,-3.5156808783120934,0.0014796810518912518
tPA,Third,Control - PPROM,-130.04615384615164,36.9591273064546,323,-3.5186478503089598,0.0014879085608423218
MSP R,Second,Control - PPROM,-178.94281045751626,50.92645185196353,369,-3.513749808796407,0.0014901251353541946
IR,Second,Control - PPROM,-182.4509803921559,51.93260275395261,369,-3.5132261954321073,0.0014929689405778122
Protein disulfide-isomerase,Second,Control - sPTD,51.497469955723574,14.660436671069649,369,3.512683224323511,0.001495923245586949
discoidin domain receptor 1,Second,Control - PPROM,-183.59150326797197,52.27225035996084,369,-3.5122173237943892,0.0014984625715696949
sRAGE,Third,Control - PPROM,120.75769230769146,34.355998624888635,323,3.5148939673146495,0.0015083063116056647
ERK-1,Second,Control - PPROM,-183.3006535947709,52.22388618625886,369,-3.509900679183866,0.0015111491493459673
"Myokinase, human",Second,Control - sPTD,-51.27419354838618,14.613285415808955,369,-3.5087382535426768,0.0015175527256069098
Hemopexin,Third,Control - sPTD,45.77903225806506,13.032991336322763,323,3.5125498879508608,0.0015211760376389449
NCAM-L1,Second,Control - PPROM,162.00326797385478,46.18004772801085,369,3.5080792667866927,0.0015211942275825104
Cyclin B1,Second,Control - PPROM,186.32516339869107,53.126948630242424,369,3.507168550098618,0.0015262402306567746
PLXC1,Second,Control - PPROM,-187.15359477124088,53.37406755020751,369,-3.506451791315898,0.0015302225850111913
sCD4,Third,Control - PPROM,164.10384615384413,46.74628010553003,323,3.510522030488386,0.0015323925056556188
ENPP7,Third,Control - PPROM,164.00769230768884,46.72471201653423,323,3.5100846046873935,0.0015348221256508657
GM-CSF,Third,Control - PPROM,-158.06538461538307,45.05623841965483,323,-3.508179780636778,0.0015454443218339622
LD78-beta,Second,Control - PPROM,-168.82679738562103,48.19612966642075,369,-3.502911925794037,0.0015500333123050158
CD23,Second,Control - PPROM,168.65849673202575,48.15174043317796,369,3.5026459109215313,0.001551531710166408
Siglec-9,Third,Control - sPTD,45.14392059553178,12.874278971484319,323,3.5065203026532665,0.0015547544253989953
Coagulation Factor XI,Third,Control - PPROM,144.484615384614,41.20626578410818,323,3.5063748834124313,0.0015555727629984679
GCKR,Second,Control - PPROM,162.25163398692553,46.339825878608714,369,3.501343194770694,0.001558889191239951
CD5L,Third,Control - sPTD,45.91290322580655,13.09763808274594,323,3.5054337992656492,0.001560878413153456
Cathepsin S,Second,PPROM - sPTD,191.53225806451204,54.713355863579345,369,3.5006490653227864,0.0015628228169234943
SLAF7,Second,Control - PPROM,-186.78267973856316,53.37947902604355,369,-3.499147671475642,0.001571362998820412
TrkC,Third,PPROM - sPTD,148.3306451612903,42.349970895516535,323,3.502496979921033,0.0015775447805549082
Cyclophilin F,Second,Control - PPROM,-144.69934640523059,41.38967352040906,369,-3.496025314958814,0.0015892635208896054
Midkine,Second,Control - sPTD,-51.59972591187018,14.761410804721741,369,-3.495582271537687,0.0015918188988161988
MBD4,Third,PPROM - sPTD,-131.0403225806446,37.45181148225217,323,-3.4989047897654455,0.0015981568903260513
Galectin-3,Third,PPROM - sPTD,-167.44354838709697,47.86626573252263,323,-3.498153570674886,0.001602499165554842
FGFR4,Third,Control - PPROM,-122.33461538461363,34.97356016223063,323,-3.4979171356059924,0.0016038681157263608
b2-Microglobulin,Third,Control - PPROM,162.84999999999806,46.564671483404894,323,3.497286565374694,0.0016075244486589524
Siglec-9,Second,PPROM - sPTD,-190.91129032257965,54.679367636762294,369,-3.491468511318797,0.0016157304239828559
Kallikrein 6,Second,Control - sPTD,-51.359371705672885,14.721980324307118,369,-3.4886184177868125,0.0016324933914363513
HMG-1,Second,Control - PPROM,-155.217320261435,44.49943434250085,369,-3.4880740071158365,0.0016357138182538679
GX,Second,Control - PPROM,150.36111111110944,43.11145475206787,369,3.4877299310781726,0.0016377522419341122
TECK,Second,Control - PPROM,185.93300653594738,53.329755556326,369,3.486477757048184,0.0016451906232396963
C3a,Third,Control - sPTD,44.924193548385304,12.876658325287655,323,3.4888083859584533,0.0016574485957837233
GHC2,Third,PPROM - sPTD,-166.8548387096762,47.843766480925424,323,-3.4874937945405833,0.001665318337868107
IL-1 sR9,Third,Control - PPROM,-139.48461538461402,39.99601489096729,323,-3.487462832606237,0.001665504110869822
NovH,Third,Control - PPROM,162.6307692307647,46.649555848258714,323,3.486223314960784,0.001672957220765863
Kallikrein 11,Second,Control - PPROM,178.07516339869207,51.14827403222828,369,3.4815478482516884,0.001674784317529555
Eotaxin-2,Third,Control - PPROM,138.59615384615222,39.76128315988044,323,3.4857062657876496,0.0016760754065670474
NAGK,Third,Control - PPROM,161.26923076922878,46.274328276232865,323,3.4850690820737182,0.0016799255722131743
MCP-4,Third,Control - PPROM,-142.51538461538271,40.902439384755084,323,-3.484275919946726,0.0016847297956419575
CK-MM,Third,Control - PPROM,162.91153846153577,46.76002000791001,323,3.4839920606102686,0.0016864522674518486
Topoisomerase I,Third,PPROM - sPTD,156.08870967741845,44.80457765275594,323,3.483767013431883,0.001687819035192795
Ephrin-A4,Second,Control - PPROM,185.39542483660074,53.28928950764542,369,3.479037280277532,0.0016900455870336255
HMG-1,Third,Control - sPTD,-45.66674937965251,13.114839378155983,323,-3.482066997763986,0.0016981771893145798
G-CSF-R,Second,Control - sPTD,50.591503267972655,14.55511425311157,369,3.475857515660331,0.0017095614504886126
COX-2,Second,Control - sPTD,50.67383512544693,14.581374567187106,369,3.4752440445141395,0.0017133508059709794
eIF-5,Second,PPROM - sPTD,-152.9596774193549,44.016344798855044,369,-3.4750654130493293,0.0017144556716807502
TNF-b,Third,Control - PPROM,139.78846153845888,40.18392959815089,323,3.4787155695417953,0.0017187717838496657
FGFR4,Second,Control - PPROM,-146.39215686274338,42.137676858750176,369,-3.474139244872586,0.001720194866369418
Eotaxin,Second,Control - PPROM,-183.64705882352757,52.8618119855463,369,-3.474096931708303,0.001720457497307825
Coagulation Factor V,Third,Control - PPROM,-137.96153846153604,39.68550531333719,323,-3.4763709664841036,0.001733318067327556
FABPE,Second,Control - PPROM,-142.30555555555367,40.98761129239587,369,-3.471916295399107,0.001734043213718993
17-beta-HSD 1,Third,PPROM - sPTD,-165.87096774193404,47.724384782369846,323,-3.475602011389562,0.001738113807387958
MMP-7,Second,Control - PPROM,-180.34313725490168,51.97445761171188,369,-3.4698416403341805,0.0017470616916855385
Nidogen,Second,PPROM - sPTD,-166.68548387096783,48.03949303828871,369,-3.4697594276882815,0.0017475794539322177
hnRNP A/B,Third,PPROM - sPTD,-134.919354838709,38.84258293597259,323,-3.4734908093292263,0.0017513446293306945
JNK2,Third,Control - PPROM,157.75384615384303,45.422547223392,323,3.4730294929959786,0.00175424819418722
sCD4,Second,Control - PPROM,163.6209150326774,47.181747597168304,369,3.467885853437472,0.0017594178821601063
PSD7,Second,Control - PPROM,163.66993464052152,47.21069172749895,369,3.466798063142723,0.0017663255825043772
FGF23,Second,Control - PPROM,-150.4836601307167,43.41836768437136,369,-3.4658986082722767,0.0017720564501915673
CDK1/cyclin B,Third,Control - sPTD,-45.41699751860955,13.088917173391826,323,-3.4698819556240124,0.001774179545166372
TBP,Second,Control - PPROM,154.62418300653366,44.62969292120173,369,3.464603336606828,0.0017803398003842616
MIP-5,Second,Control - PPROM,-184.8709150326793,53.366131796250706,369,-3.4641992741483953,0.0017829312035472465
Cathepsin S,Second,Control - PPROM,-184.87908496731782,53.37493557878645,369,-3.4637809481646835,0.001785617797902342
VEGF,Third,Control - PPROM,156.79230769230506,45.21511311118825,323,3.467696902731127,0.0017881404207823076
Apo E2,Second,Control - PPROM,184.87254901960685,53.38986510260806,369,3.4626899443238326,0.0017926423097752086
Heparin cofactor II,Third,PPROM - sPTD,166.00806451612863,47.884645818299724,323,3.4668328788742246,0.0017936891851356605
NXPH1,Second,Control - sPTD,-51.160025300443074,14.775829166861788,369,-3.4624131561551383,0.0017944285342383366
Glutathione S-transferase Pi,Third,PPROM - sPTD,141.78225806451542,40.93684105289367,323,3.4634391520665067,0.0018156399057737563
PK3CG,Third,Control - PPROM,-161.98076923076582,46.77275403197411,323,-3.4631437165328105,0.0018175626278674447
GPNMB,Second,PPROM - sPTD,189.18548387096396,54.701719921340455,369,3.458492422962338,0.0018199099068106936
PTHrP,Third,Control - PPROM,-118.8230769230754,34.32847291417357,323,-3.461356327155923,0.0018292357840720514
Kallikrein 11,Third,PPROM - sPTD,162.064516129031,46.82393012901137,323,3.461147231394367,0.0018306059252997762
FN1.3,Second,Control - PPROM,-143.16666666666703,41.4161786274377,369,-3.456781176132481,0.0018311371826488713
MK13,Second,Control - PPROM,-183.98856209150355,53.2316189150361,369,-3.4563773531887287,0.0018337960357767598
Galectin-3,Third,Control - PPROM,161.62692307692183,46.748611250609294,323,3.457363090648287,0.001855568662837169
GCP-2,Second,PPROM - sPTD,-188.85483870967474,54.74726426117273,369,-3.449575814578416,0.0018791243330970452
ASM3A,Second,Control - PPROM,-145.93954248366202,42.31110909348713,369,-3.4492015362019006,0.0018816488133286797
sICAM-1,Second,PPROM - sPTD,-180.68548387096627,52.40044117959909,369,-3.448167225380385,0.0018886416480289048
p27Kip1,Third,Control - PPROM,138.31538461538148,40.07185553719191,323,3.451684050093631,0.001893629169994948
Antithrombin III,Third,Control - sPTD,-44.55868486352463,12.910884642532674,323,-3.4512495539410026,0.0018965709761842157
Semaphorin 3E,Second,Control - PPROM,183.79738562091396,53.332936370831625,369,3.446226630818602,0.0019018272869246915
B7,Third,Control - sPTD,45.272084367245405,13.122109918447622,323,3.4500613581661876,0.0019046376178734215
Thrombospondin-1,Third,Control - PPROM,-120.815384615383,35.02204671234985,323,-3.4496951479646043,0.0019071302697634637
Apo E2,Second,PPROM - sPTD,-188.56451612902947,54.72865975745517,369,-3.4454437028917577,0.0019071713015255637
HPV E7 Type 16,Second,Control - sPTD,50.80676786843887,14.750894642266184,369,3.444317724489788,0.0019148814620610225
TRY3,Second,Control - PPROM,163.72549019607592,47.54155612130732,369,3.4438395280607343,0.0019181647209320445
sICAM-5,Second,PPROM - sPTD,188.43548387096348,54.7480055020517,369,3.441869382144009,0.0019317471173400458
MMP-1,Third,Control - PPROM,-161.0153846153816,46.7288145356863,323,-3.4457408392506057,0.0019342406121159858
CD5L,Second,Control - PPROM,-183.60457516339812,53.352666640841974,369,-3.441338300845999,0.0019354237876089907
MK13,Third,Control - PPROM,140.04230769230497,40.64592316582882,323,3.4454207651024413,0.0019364506885897962
HGF,Third,Control - PPROM,161.1615384615356,46.77912709057011,323,3.445159165743028,0.0019382587552338646
PKC-Z,Third,Control - PPROM,-152.3961538461523,44.23736650857988,323,-3.444964424285856,0.0019396057517735653
Cathepsin G,Second,Control - PPROM,163.37745098038997,47.48967340429773,369,3.4402732061241044,0.0019428171305315243
LAG-1,Third,PPROM - sPTD,-163.77419354838622,47.588661807788945,323,-3.44145406336223,0.001964036862311877
Carbonic anhydrase III,Second,Control - PPROM,183.1666666666663,53.2958021522895,369,3.4367935047356775,0.001967155678154341
MPIF-1,Third,PPROM - sPTD,-163.24999999999932,47.46903857525446,323,-3.4390837670156924,0.0019806957302213866
FUT5,Second,Control - PPROM,-181.69444444444417,52.90873655957335,369,-3.4341104373162024,0.0019861162851421933
NKp30,Third,Control - PPROM,160.50769230769072,46.6895695145322,323,3.4377633800571332,0.001990032799240988
RSPO2,Third,Control - PPROM,-151.82307692307575,44.17508594971619,323,-3.4368484782552224,0.0019965265921266665
MMP-10,Third,Control - PPROM,160.43653846153745,46.68547684025125,323,3.436540640047879,0.0019987160139194413
TPSB2,Second,PPROM - sPTD,-186.76612903225586,54.416791720742104,369,-3.4321414976228013,0.002000138716567968
Carbonic Anhydrase X,Second,Control - PPROM,-182.83660130718846,53.2726486121883,369,-3.4320914403598306,0.0020004964171165818
DAPK2,Second,Control - PPROM,-183.28921568627402,53.41148703815968,369,-3.4316441247053016,0.002003695509737679
CK2-A1:B,Second,PPROM - sPTD,-150.62096774193515,43.89250547257191,369,-3.431587377395374,0.0020041016938691075
MED-1,Third,Control - PPROM,-130.3923076923063,37.955143365325995,323,-3.4354318316559564,0.0020066207357702223
PAK6,Second,Control - PPROM,-165.65686274509622,48.31715969680384,369,-3.4285306459364238,0.0020260950043193195
IgE,Second,Control - PPROM,-182.4019607843157,53.23825271165519,369,-3.426144764221071,0.002043417851836846
TSP2,Second,Control - sPTD,49.88688593716935,14.56429081719331,369,3.42528768227268,0.002049674427466087
DR6,Second,Control - sPTD,50.536896479021756,14.75839792353532,369,3.424280653012494,0.002057048440540701
AGR2,Second,Control - sPTD,-50.622285473329555,14.783561094484,369,-3.4242281105205157,0.002057433863887078
C1r,Second,Control - PPROM,153.55555555555662,44.86169865955337,369,3.4228653872618513,0.00206745363869198
Antithrombin III,Second,Control - PPROM,-146.9673202614391,42.93900106882454,369,-3.4227000303494104,0.0020686725614969753
b-ECGF,Third,Control - PPROM,159.74230769230593,46.63952734782864,323,3.425041306722053,0.002082127102880696
ILT-2,Second,Control - PPROM,-166.15686274509483,48.57567577040962,369,-3.42057748265668,0.002084378521512037
SARP-2,Second,Control - PPROM,182.38235294117558,53.31976646621831,369,3.420539230169494,0.0020846625919028372
IgD,Second,Control - PPROM,166.17973856208653,48.58731695354426,369,3.4202287547792727,0.002086969579320681
LEAP-1,Second,Control - PPROM,181.86601307189437,53.189713643200115,369,3.4191951904810547,0.0020946666563412797
dopa decarboxylase,Third,Control - PPROM,138.91923076922762,40.59339381565097,323,3.4222127718640434,0.002103136351923383
IDUA,Second,Control - sPTD,49.714526670885775,14.546791747245797,369,3.4175595234116436,0.002106901815515712
Carbonic Anhydrase IV,Third,Control - PPROM,-139.46153846153624,40.75941376078111,323,-3.421578614453154,0.0021078737067264344
IL-17B,Second,Control - PPROM,145.31699346405014,42.53502923108014,369,3.4164075137831977,0.002115559093776592
IL-17B R,Second,Control - PPROM,140.0882352941186,41.0083062705659,369,3.41609415345857,0.0021179197119185157
"CXCL16, soluble",Second,PPROM - sPTD,-180.66935483870864,52.89006273019422,369,-3.415941398299136,0.0021190713438042717
MIP-1a,Third,Control - PPROM,-131.938461538459,38.57908661365401,323,-3.41994777791766,0.002120102359080996
SLPI,Third,Control - PPROM,158.52692307692124,46.37104821192155,323,3.4186616259445586,0.0021297931080177922
Met,Second,Control - PPROM,182.16503267973738,53.35642547548309,369,3.4141161267154403,0.0021328774697781674
annexin VI,Second,PPROM - sPTD,-156.23387096774164,45.76264195007635,369,-3.4140046183998995,0.0021337236187256945
SREC-I,Second,Control - PPROM,153.79738562091603,45.05195538611794,369,3.413778254524027,0.0021354422794687762
PACAP-38,Third,Control - PPROM,-146.66153846153765,42.91238458846756,323,-3.4176972421372276,0.0021370865445880325
FGF-18,Second,Control - PPROM,166.65359477123954,48.82482676359808,369,3.4132961818410394,0.0021391067062013665
NR1D1,Third,Control - PPROM,-117.28076923076675,34.32624308584158,323,-3.416650314381218,0.0021450306332482655
ZAP70,Third,PPROM - sPTD,154.65322580645,45.285599321062406,323,3.415064129106502,0.002157119141650671
CK-MM,Third,PPROM - sPTD,-163.37096774193424,47.87794724763131,323,-3.412238350507326,0.002178812420761086
XPNPEP1,Second,Control - PPROM,-180.82679738562064,53.07624874239427,369,-3.4069249743564964,0.0021880911374270538
RBM39,Third,Control - PPROM,-142.76538461538212,41.8569235687344,323,-3.4107949759122445,0.00218997149078842
Granzyme H,Second,Control - PPROM,180.77124183006381,53.069461838118535,369,3.4063138303810745,0.0021928444473358153
TNF sR-II,Second,Control - PPROM,178.67810457516208,52.456143370307515,369,3.4062379179080433,0.0021934355456564763
Heparin cofactor II,Third,Control - PPROM,-159.46153846153663,46.76656217014724,323,-3.409734029227545,0.0021982079063766627
BCL2-like 1 protein,Third,Control - PPROM,-134.53461538461346,39.47068346735243,323,-3.408469364253388,0.0022080636064898667
