chromosome,gene,transcript,canonical,lof.oe_ci.upper,lof.oe_ci.upper_bin_decile,leiden,rowsum,norm_rank
NA,STAT5B,NM_012448.4,TRUE,0.277,NA,6,176172529,0.5000376704588262
chr17,STAT5B,ENST00000293328,TRUE,0.277,0,1,24871790,0.2639463387367244
chr17,STAT5B,ENST00000293328,TRUE,0.277,0,15,30511594,0.20830201769092907
chr17,STAT5B,ENST00000293328,TRUE,0.277,0,9,34081820,0.8943696752685517
chr17,STAT5B,ENST00000293328,TRUE,0.277,0,11,19082916,0.06039096388935834
chr17,STAT5B,ENST00000293328,TRUE,0.277,0,0,22070719,0.08960461181778306
chr17,STAT5B,ENST00000293328,TRUE,0.277,0,6,176172529,0.5000376704588262
NA,STAT6,NM_003153.5,TRUE,0.515,NA,1,31307909,0.501285634432644
NA,STAT6,NM_003153.5,TRUE,0.515,NA,15,31040135,0.2779672775625831
NA,STAT6,NM_003153.5,TRUE,0.515,NA,9,27870714,0.41486603284356094
NA,STAT6,NM_003153.5,TRUE,0.515,NA,11,21775236,0.17846881865810377
chr12,STAT6,ENST00000300134,TRUE,0.515,1,1,31307909,0.501285634432644
chr12,STAT6,ENST00000300134,TRUE,0.515,1,15,31040135,0.2779672775625831
chr12,STAT6,ENST00000300134,TRUE,0.515,1,9,27870714,0.41486603284356094
chr12,STAT6,ENST00000300134,TRUE,0.515,1,11,21775236,0.17846881865810377
NA,STAU1,NM_017453.4,TRUE,0.327,NA,1,34069895,0.5954723309111235
NA,STAU1,NM_017453.4,TRUE,0.327,NA,15,33417815,0.6594785222871018
NA,STAU1,NM_017453.4,TRUE,0.327,NA,9,26990979,0.31219903691813805
NA,STAU1,NM_017453.4,TRUE,0.327,NA,11,31414837,0.5917413103487128
NA,STAU1,NM_017453.4,TRUE,0.327,NA,0,31021986,0.871796478476095
NA,STAU1,NM_017453.4,TRUE,0.327,NA,6,176172529,0.5000376704588262
chr20,STAU1,ENST00000371856,TRUE,0.327,0,1,34069895,0.5954723309111235
chr20,STAU1,ENST00000371856,TRUE,0.327,0,15,33417815,0.6594785222871018
chr20,STAU1,ENST00000371856,TRUE,0.327,0,9,26990979,0.31219903691813805
chr20,STAU1,ENST00000371856,TRUE,0.327,0,11,31414837,0.5917413103487128
chr20,STAU1,ENST00000371856,TRUE,0.327,0,0,31021986,0.871796478476095
chr20,STAU1,ENST00000371856,TRUE,0.327,0,6,176172529,0.5000376704588262
NA,STAU2,NM_001164380.2,TRUE,0.479,NA,1,52141884,0.954108440469536
NA,STAU2,NM_001164380.2,TRUE,0.479,NA,15,31195513,0.30265363935942646
NA,STAU2,NM_001164380.2,TRUE,0.479,NA,9,35986797,0.9517841708852944
NA,STAU2,NM_001164380.2,TRUE,0.479,NA,11,20200265,0.10320545321390344
NA,STAU2,NM_001164380.2,TRUE,0.479,NA,0,31621825,0.8985525408860204
NA,STAU2,NM_001164380.2,TRUE,0.479,NA,6,176172529,0.5000376704588262
chr8,STAU2,ENST00000524300,TRUE,0.479,1,1,52141884,0.954108440469536
chr8,STAU2,ENST00000524300,TRUE,0.479,1,15,31195513,0.30265363935942646
chr8,STAU2,ENST00000524300,TRUE,0.479,1,9,35986797,0.9517841708852944
chr8,STAU2,ENST00000524300,TRUE,0.479,1,11,20200265,0.10320545321390344
chr8,STAU2,ENST00000524300,TRUE,0.479,1,0,31621825,0.8985525408860204
chr8,STAU2,ENST00000524300,TRUE,0.479,1,6,176172529,0.5000376704588262
NA,STIL,NM_001048166.1,TRUE,0.575,NA,1,26545432,0.32560089435438794
NA,STIL,NM_001048166.1,TRUE,0.575,NA,15,30941597,0.26524830895531015
NA,STIL,NM_001048166.1,TRUE,0.575,NA,9,27373296,0.3610322262007655
NA,STIL,NM_001048166.1,TRUE,0.575,NA,11,23897574,0.2862373950763337
NA,STIL,NM_001048166.1,TRUE,0.575,NA,0,29279110,0.7476032332852935
NA,STIL,NM_001048166.1,TRUE,0.575,NA,6,176172529,0.5000376704588262
chr1,STIL,ENST00000371877,TRUE,0.575,1,1,26545432,0.32560089435438794
chr1,STIL,ENST00000371877,TRUE,0.575,1,15,30941597,0.26524830895531015
chr1,STIL,ENST00000371877,TRUE,0.575,1,9,27373296,0.3610322262007655
chr1,STIL,ENST00000371877,TRUE,0.575,1,11,23897574,0.2862373950763337
chr1,STIL,ENST00000371877,TRUE,0.575,1,0,29279110,0.7476032332852935
chr1,STIL,ENST00000371877,TRUE,0.575,1,6,176172529,0.5000376704588262
NA,STIM1,NM_001382567.1,TRUE,0.475,NA,1,28861552,0.41045276690888766
NA,STIM1,NM_001382567.1,TRUE,0.475,NA,15,35396762,0.8737931433196509
NA,STIM1,NM_001382567.1,TRUE,0.475,NA,9,34349984,0.9034448697370046
NA,STIM1,NM_001382567.1,TRUE,0.475,NA,11,27997765,0.47011435975438
NA,STIM1,NM_001382567.1,TRUE,0.475,NA,0,28795503,0.7020490005639451
NA,STIM1,NM_001382567.1,TRUE,0.475,NA,6,176172529,0.5000376704588262
chr11,STIM1,ENST00000526596,TRUE,0.475,1,1,28861552,0.41045276690888766
chr11,STIM1,ENST00000526596,TRUE,0.475,1,15,35396762,0.8737931433196509
chr11,STIM1,ENST00000526596,TRUE,0.475,1,9,34349984,0.9034448697370046
chr11,STIM1,ENST00000526596,TRUE,0.475,1,11,27997765,0.47011435975438
chr11,STIM1,ENST00000526596,TRUE,0.475,1,0,28795503,0.7020490005639451
chr11,STIM1,ENST00000526596,TRUE,0.475,1,6,176172529,0.5000376704588262
NA,STIM2,NM_020860.4,TRUE,0.506,NA,1,33065895,0.5622135271101174
NA,STIM2,NM_020860.4,TRUE,0.506,NA,15,32287479,0.4754581719373302
NA,STIM2,NM_020860.4,TRUE,0.506,NA,9,33397783,0.8655389554265959
NA,STIM2,NM_020860.4,TRUE,0.506,NA,11,22570143,0.22021294574953523
NA,STIM2,NM_020860.4,TRUE,0.506,NA,0,24410805,0.225640704304781
NA,STIM2,NM_020860.4,TRUE,0.506,NA,6,176172529,0.5000376704588262
chr4,STIM2,ENST00000467087,TRUE,0.506,1,1,33065895,0.5622135271101174
chr4,STIM2,ENST00000467087,TRUE,0.506,1,15,32287479,0.4754581719373302
chr4,STIM2,ENST00000467087,TRUE,0.506,1,9,33397783,0.8655389554265959
chr4,STIM2,ENST00000467087,TRUE,0.506,1,11,22570143,0.22021294574953523
chr4,STIM2,ENST00000467087,TRUE,0.506,1,0,24410805,0.225640704304781
chr4,STIM2,ENST00000467087,TRUE,0.506,1,6,176172529,0.5000376704588262
NA,STIP1,NM_006819.3,TRUE,0.305,NA,1,51608461,0.9489659027389604
NA,STIP1,NM_006819.3,TRUE,0.305,NA,15,36614416,0.943342776203966
NA,STIP1,NM_006819.3,TRUE,0.305,NA,9,27578158,0.3833189282627485
NA,STIP1,NM_006819.3,TRUE,0.305,NA,11,39090622,0.7802940679398344
NA,STIP1,NM_006819.3,TRUE,0.305,NA,0,30844865,0.8619587693464503
NA,STIP1,NM_006819.3,TRUE,0.305,NA,6,176172529,0.5000376704588262
chr11,STIP1,ENST00000305218,TRUE,0.305,0,1,51608461,0.9489659027389604
chr11,STIP1,ENST00000305218,TRUE,0.305,0,15,36614416,0.943342776203966
chr11,STIP1,ENST00000305218,TRUE,0.305,0,9,27578158,0.3833189282627485
chr11,STIP1,ENST00000305218,TRUE,0.305,0,11,39090622,0.7802940679398344
chr11,STIP1,ENST00000305218,TRUE,0.305,0,0,30844865,0.8619587693464503
chr11,STIP1,ENST00000305218,TRUE,0.305,0,6,176172529,0.5000376704588262
NA,STK11,NM_000455.5,TRUE,0.364,NA,1,41562400,0.7954723309111236
NA,STK11,NM_000455.5,TRUE,0.364,NA,15,32364175,0.4890443429496445
NA,STK11,NM_000455.5,TRUE,0.364,NA,9,28713780,0.5045684652426226
NA,STK11,NM_000455.5,TRUE,0.364,NA,11,51440359,0.9484536082474226
NA,STK11,NM_000455.5,TRUE,0.364,NA,0,33279103,0.9676671470643524
NA,STK11,NM_000455.5,TRUE,0.364,NA,6,176172529,0.5000376704588262
chr19,STK11,ENST00000326873,TRUE,0.364,0,1,41562400,0.7954723309111236
chr19,STK11,ENST00000326873,TRUE,0.364,0,15,32364175,0.4890443429496445
chr19,STK11,ENST00000326873,TRUE,0.364,0,9,28713780,0.5045684652426226
chr19,STK11,ENST00000326873,TRUE,0.364,0,11,51440359,0.9484536082474226
chr19,STK11,ENST00000326873,TRUE,0.364,0,0,33279103,0.9676671470643524
chr19,STK11,ENST00000326873,TRUE,0.364,0,6,176172529,0.5000376704588262
NA,STK24,NM_001032296.4,TRUE,0.532,NA,1,38002243,0.7100055897149246
NA,STK24,NM_001032296.4,TRUE,0.532,NA,15,31873471,0.40689136844539514
NA,STK24,NM_001032296.4,TRUE,0.532,NA,9,31139038,0.7278059019632054
NA,STK24,NM_001032296.4,TRUE,0.532,NA,11,25551493,0.36459917751112614
NA,STK24,NM_001032296.4,TRUE,0.532,NA,0,29364717,0.7549345197067485
NA,STK24,NM_001032296.4,TRUE,0.532,NA,6,176172529,0.5000376704588262
chr13,STK24,ENST00000539966,TRUE,0.532,1,1,38002243,0.7100055897149246
chr13,STK24,ENST00000539966,TRUE,0.532,1,15,31873471,0.40689136844539514
chr13,STK24,ENST00000539966,TRUE,0.532,1,9,31139038,0.7278059019632054
chr13,STK24,ENST00000539966,TRUE,0.532,1,11,25551493,0.36459917751112614
chr13,STK24,ENST00000539966,TRUE,0.532,1,0,29364717,0.7549345197067485
chr13,STK24,ENST00000539966,TRUE,0.532,1,6,176172529,0.5000376704588262
NA,STK39,NM_013233.3,TRUE,0.381,NA,1,22210056,0.1737283398546674
NA,STK39,NM_013233.3,TRUE,0.381,NA,15,31669256,0.37252124645892354
NA,STK39,NM_013233.3,TRUE,0.381,NA,9,28520631,0.48357821953327573
NA,STK39,NM_013233.3,TRUE,0.381,NA,11,22461721,0.2142977860402231
NA,STK39,NM_013233.3,TRUE,0.381,NA,0,24954999,0.2799360862209412
chr2,STK39,ENST00000355999,TRUE,0.381,0,1,22210056,0.1737283398546674
chr2,STK39,ENST00000355999,TRUE,0.381,0,15,31669256,0.37252124645892354
chr2,STK39,ENST00000355999,TRUE,0.381,0,9,28520631,0.48357821953327573
chr2,STK39,ENST00000355999,TRUE,0.381,0,11,22461721,0.2142977860402231
chr2,STK39,ENST00000355999,TRUE,0.381,0,0,24954999,0.2799360862209412
NA,STK40,NM_001282547.2,TRUE,0.416,NA,1,45232977,0.8635550586920067
NA,STK40,NM_001282547.2,TRUE,0.416,NA,15,33490980,0.6697115106665896
NA,STK40,NM_001282547.2,TRUE,0.416,NA,9,30336969,0.6597110754414125
NA,STK40,NM_001282547.2,TRUE,0.416,NA,11,40999771,0.8147146639625936
NA,STK40,NM_001282547.2,TRUE,0.416,NA,0,28304055,0.652735133780312
NA,STK40,NM_001282547.2,TRUE,0.416,NA,6,176172529,0.5000376704588262
chr1,STK40,ENST00000373132,TRUE,0.416,1,1,45232977,0.8635550586920067
chr1,STK40,ENST00000373132,TRUE,0.416,1,15,33490980,0.6697115106665896
chr1,STK40,ENST00000373132,TRUE,0.416,1,9,30336969,0.6597110754414125
chr1,STK40,ENST00000373132,TRUE,0.416,1,11,40999771,0.8147146639625936
chr1,STK40,ENST00000373132,TRUE,0.416,1,0,28304055,0.652735133780312
chr1,STK40,ENST00000373132,TRUE,0.416,1,6,176172529,0.5000376704588262
NA,STMN1,NM_005563.4,TRUE,0.404,NA,1,61405343,0.9981553940749022
NA,STMN1,NM_005563.4,TRUE,0.404,NA,15,33180361,0.6252529340348038
NA,STMN1,NM_005563.4,TRUE,0.404,NA,9,31431630,0.7491048277565131
NA,STMN1,NM_005563.4,TRUE,0.404,NA,11,37462235,0.747957861528928
NA,STMN1,NM_005563.4,TRUE,0.404,NA,0,34041014,0.98044990287612
NA,STMN1,NM_005563.4,TRUE,0.404,NA,6,176172529,0.5000376704588262
chr1,STMN1,ENST00000455785,TRUE,0.404,1,1,61405343,0.9981553940749022
chr1,STMN1,ENST00000455785,TRUE,0.404,1,15,33180361,0.6252529340348038
chr1,STMN1,ENST00000455785,TRUE,0.404,1,9,31431630,0.7491048277565131
chr1,STMN1,ENST00000455785,TRUE,0.404,1,11,37462235,0.747957861528928
chr1,STMN1,ENST00000455785,TRUE,0.404,1,0,34041014,0.98044990287612
chr1,STMN1,ENST00000455785,TRUE,0.404,1,6,176172529,0.5000376704588262
NA,STMN2,NM_007029.4,TRUE,0.25,NA,11,21094993,0.14331586952847727
NA,STMN2,NM_007029.4,TRUE,0.25,NA,0,25681485,0.35437684065417635
chr8,STMN2,ENST00000220876,TRUE,0.25,0,11,21094993,0.14331586952847727
chr8,STMN2,ENST00000220876,TRUE,0.25,0,0,25681485,0.35437684065417635
NA,STOX2,NM_020225.3,TRUE,0.574,NA,1,26021651,0.3063163778647289
NA,STOX2,NM_020225.3,TRUE,0.574,NA,11,19853170,0.08669934088220382
NA,STOX2,NM_020225.3,TRUE,0.574,NA,0,32831351,0.9501221881070242
chr4,STOX2,ENST00000308497,TRUE,0.574,1,1,26021651,0.3063163778647289
chr4,STOX2,ENST00000308497,TRUE,0.574,1,11,19853170,0.08669934088220382
chr4,STOX2,ENST00000308497,TRUE,0.574,1,0,32831351,0.9501221881070242
NA,STRAP,NM_007178.4,TRUE,0.567,NA,1,36395480,0.6657350475125768
NA,STRAP,NM_007178.4,TRUE,0.567,NA,15,34492828,0.7938370815748396
NA,STRAP,NM_007178.4,TRUE,0.567,NA,9,29083108,0.5454377083590567
NA,STRAP,NM_007178.4,TRUE,0.567,NA,11,33758959,0.6597938144329897
NA,STRAP,NM_007178.4,TRUE,0.567,NA,0,27282785,0.5470267560624099
NA,STRAP,NM_007178.4,TRUE,0.567,NA,6,176172529,0.5000376704588262
chr12,STRAP,ENST00000419869,TRUE,0.567,1,1,36395480,0.6657350475125768
chr12,STRAP,ENST00000419869,TRUE,0.567,1,15,34492828,0.7938370815748396
chr12,STRAP,ENST00000419869,TRUE,0.567,1,9,29083108,0.5454377083590567
chr12,STRAP,ENST00000419869,TRUE,0.567,1,11,33758959,0.6597938144329897
chr12,STRAP,ENST00000419869,TRUE,0.567,1,0,27282785,0.5470267560624099
chr12,STRAP,ENST00000419869,TRUE,0.567,1,6,176172529,0.5000376704588262
NA,STRBP,NM_018387.5,TRUE,0.281,NA,1,31881848,0.5198993851313582
NA,STRBP,NM_018387.5,TRUE,0.281,NA,15,30476222,0.20437070012140832
NA,STRBP,NM_018387.5,TRUE,0.281,NA,9,27806471,0.40813680701321153
NA,STRBP,NM_018387.5,TRUE,0.281,NA,11,31347552,0.5888682327756183
NA,STRBP,NM_018387.5,TRUE,0.281,NA,0,29679669,0.7827558117676546
NA,STRBP,NM_018387.5,TRUE,0.281,NA,6,176172529,0.5000376704588262
chr9,STRBP,ENST00000348403,TRUE,0.281,0,1,31881848,0.5198993851313582
chr9,STRBP,ENST00000348403,TRUE,0.281,0,15,30476222,0.20437070012140832
chr9,STRBP,ENST00000348403,TRUE,0.281,0,9,27806471,0.40813680701321153
chr9,STRBP,ENST00000348403,TRUE,0.281,0,11,31347552,0.5888682327756183
chr9,STRBP,ENST00000348403,TRUE,0.281,0,0,29679669,0.7827558117676546
chr9,STRBP,ENST00000348403,TRUE,0.281,0,6,176172529,0.5000376704588262
NA,STRN3,NM_001083893.2,TRUE,0.417,NA,1,28926224,0.4131358300726663
NA,STRN3,NM_001083893.2,TRUE,0.417,NA,15,31039980,0.2779094640689137
NA,STRN3,NM_001083893.2,TRUE,0.417,NA,9,28869718,0.5209285096925547
NA,STRN3,NM_001083893.2,TRUE,0.417,NA,11,23711728,0.2769421441045575
NA,STRN3,NM_001083893.2,TRUE,0.417,NA,0,24773782,0.2591641080268187
NA,STRN3,NM_001083893.2,TRUE,0.417,NA,6,176172529,0.5000376704588262
chr14,STRN3,ENST00000357479,TRUE,0.417,1,1,28926224,0.4131358300726663
chr14,STRN3,ENST00000357479,TRUE,0.417,1,15,31039980,0.2779094640689137
chr14,STRN3,ENST00000357479,TRUE,0.417,1,9,28869718,0.5209285096925547
chr14,STRN3,ENST00000357479,TRUE,0.417,1,11,23711728,0.2769421441045575
chr14,STRN3,ENST00000357479,TRUE,0.417,1,0,24773782,0.2591641080268187
chr14,STRN3,ENST00000357479,TRUE,0.417,1,6,176172529,0.5000376704588262
NA,STRN4,NM_013403.3,TRUE,0.523,NA,1,48119016,0.9082727780883176
NA,STRN4,NM_013403.3,TRUE,0.523,NA,15,35667880,0.8952419494710065
NA,STRN4,NM_013403.3,TRUE,0.523,NA,9,26396222,0.24564761081615016
NA,STRN4,NM_013403.3,TRUE,0.523,NA,11,41222490,0.8189961128950481
NA,STRN4,NM_013403.3,TRUE,0.523,NA,0,27589915,0.5796729118365812
NA,STRN4,NM_013403.3,TRUE,0.523,NA,6,176172529,0.5000376704588262
chr19,STRN4,ENST00000263280,TRUE,0.523,1,1,48119016,0.9082727780883176
chr19,STRN4,ENST00000263280,TRUE,0.523,1,15,35667880,0.8952419494710065
chr19,STRN4,ENST00000263280,TRUE,0.523,1,9,26396222,0.24564761081615016
chr19,STRN4,ENST00000263280,TRUE,0.523,1,11,41222490,0.8189961128950481
chr19,STRN4,ENST00000263280,TRUE,0.523,1,0,27589915,0.5796729118365812
chr19,STRN4,ENST00000263280,TRUE,0.523,1,6,176172529,0.5000376704588262
NA,STT3A,NM_152713.5,TRUE,0.51,NA,1,52329785,0.955114589155953
NA,STT3A,NM_152713.5,TRUE,0.51,NA,15,33801655,0.7139388333236978
NA,STT3A,NM_152713.5,TRUE,0.51,NA,9,25403166,0.1600197555253735
NA,STT3A,NM_152713.5,TRUE,0.51,NA,11,55192878,0.9778040673764858
NA,STT3A,NM_152713.5,TRUE,0.51,NA,0,31039556,0.872297763017733
NA,STT3A,NM_152713.5,TRUE,0.51,NA,6,176172529,0.5000376704588262
chr11,STT3A,ENST00000392708,TRUE,0.51,1,1,52329785,0.955114589155953
chr11,STT3A,ENST00000392708,TRUE,0.51,1,15,33801655,0.7139388333236978
chr11,STT3A,ENST00000392708,TRUE,0.51,1,9,25403166,0.1600197555253735
chr11,STT3A,ENST00000392708,TRUE,0.51,1,11,55192878,0.9778040673764858
chr11,STT3A,ENST00000392708,TRUE,0.51,1,0,31039556,0.872297763017733
chr11,STT3A,ENST00000392708,TRUE,0.51,1,6,176172529,0.5000376704588262
NA,STT3B,NM_178862.3,TRUE,0.48,NA,1,53472069,0.9645612073784235
NA,STT3B,NM_178862.3,TRUE,0.48,NA,15,32935000,0.5863444527952825
NA,STT3B,NM_178862.3,TRUE,0.48,NA,9,26147053,0.2213236202000247
NA,STT3B,NM_178862.3,TRUE,0.48,NA,11,42132897,0.8341501887217622
NA,STT3B,NM_178862.3,TRUE,0.48,NA,0,28562358,0.6783633059715521
NA,STT3B,NM_178862.3,TRUE,0.48,NA,6,176172529,0.5000376704588262
chr3,STT3B,ENST00000295770,TRUE,0.48,1,1,53472069,0.9645612073784235
chr3,STT3B,ENST00000295770,TRUE,0.48,1,15,32935000,0.5863444527952825
chr3,STT3B,ENST00000295770,TRUE,0.48,1,9,26147053,0.2213236202000247
chr3,STT3B,ENST00000295770,TRUE,0.48,1,11,42132897,0.8341501887217622
chr3,STT3B,ENST00000295770,TRUE,0.48,1,0,28562358,0.6783633059715521
chr3,STT3B,ENST00000295770,TRUE,0.48,1,6,176172529,0.5000376704588262
NA,STX12,NM_177424.3,TRUE,0.569,NA,1,44674235,0.8537730575740637
NA,STX12,NM_177424.3,TRUE,0.569,NA,15,32896304,0.57958027403596
NA,STX12,NM_177424.3,TRUE,0.569,NA,9,32892094,0.8407210766761328
NA,STX12,NM_177424.3,TRUE,0.569,NA,11,37971414,0.7587741535688131
NA,STX12,NM_177424.3,TRUE,0.569,NA,0,29143168,0.7351964408797543
NA,STX12,NM_177424.3,TRUE,0.569,NA,6,176172529,0.5000376704588262
chr1,STX12,ENST00000373943,TRUE,0.569,1,1,44674235,0.8537730575740637
chr1,STX12,ENST00000373943,TRUE,0.569,1,15,32896304,0.57958027403596
chr1,STX12,ENST00000373943,TRUE,0.569,1,9,32892094,0.8407210766761328
chr1,STX12,ENST00000373943,TRUE,0.569,1,11,37971414,0.7587741535688131
chr1,STX12,ENST00000373943,TRUE,0.569,1,0,29143168,0.7351964408797543
chr1,STX12,ENST00000373943,TRUE,0.569,1,6,176172529,0.5000376704588262
NA,STX1A,NM_004603.4,TRUE,0.257,NA,1,35169375,0.6301844605925098
NA,STX1A,NM_004603.4,TRUE,0.257,NA,15,30467460,0.20361912470370583
NA,STX1A,NM_004603.4,TRUE,0.257,NA,9,23740566,0.06716878626990987
NA,STX1A,NM_004603.4,TRUE,0.257,NA,11,41667301,0.827108331924962
NA,STX1A,NM_004603.4,TRUE,0.257,NA,0,21889640,0.08180337113854251
NA,STX1A,NM_004603.4,TRUE,0.257,NA,6,176172529,0.5000376704588262
chr7,STX1A,ENST00000222812,TRUE,0.257,0,1,35169375,0.6301844605925098
chr7,STX1A,ENST00000222812,TRUE,0.257,0,15,30467460,0.20361912470370583
chr7,STX1A,ENST00000222812,TRUE,0.257,0,9,23740566,0.06716878626990987
chr7,STX1A,ENST00000222812,TRUE,0.257,0,11,41667301,0.827108331924962
chr7,STX1A,ENST00000222812,TRUE,0.257,0,0,21889640,0.08180337113854251
chr7,STX1A,ENST00000222812,TRUE,0.257,0,6,176172529,0.5000376704588262
NA,STX1B,NM_052874.5,TRUE,0.308,NA,1,15432399,0.01430967020681945
NA,STX1B,NM_052874.5,TRUE,0.308,NA,15,32046557,0.4356535815459328
NA,STX1B,NM_052874.5,TRUE,0.308,NA,11,14479758,0.00183088276716804
chr16,STX1B,ENST00000215095,TRUE,0.308,0,1,15432399,0.01430967020681945
chr16,STX1B,ENST00000215095,TRUE,0.308,0,15,32046557,0.4356535815459328
chr16,STX1B,ENST00000215095,TRUE,0.308,0,11,14479758,0.00183088276716804
NA,STX5,NM_003164.5,TRUE,0.549,NA,1,30943822,0.4883733929569592
NA,STX5,NM_003164.5,TRUE,0.549,NA,15,30145111,0.16991385789443256
NA,STX5,NM_003164.5,TRUE,0.549,NA,9,27574360,0.38276330411161874
NA,STX5,NM_003164.5,TRUE,0.549,NA,11,41588205,0.8254746211481043
NA,STX5,NM_003164.5,TRUE,0.549,NA,0,28377598,0.6601290807694717
NA,STX5,NM_003164.5,TRUE,0.549,NA,6,176172529,0.5000376704588262
chr11,STX5,ENST00000294179,TRUE,0.549,1,1,30943822,0.4883733929569592
chr11,STX5,ENST00000294179,TRUE,0.549,1,15,30145111,0.16991385789443256
chr11,STX5,ENST00000294179,TRUE,0.549,1,9,27574360,0.38276330411161874
chr11,STX5,ENST00000294179,TRUE,0.549,1,11,41588205,0.8254746211481043
chr11,STX5,ENST00000294179,TRUE,0.549,1,0,28377598,0.6601290807694717
chr11,STX5,ENST00000294179,TRUE,0.549,1,6,176172529,0.5000376704588262
NA,STXBP1,NM_001032221.6,TRUE,0.099,NA,1,46946512,0.8895472330911124
NA,STXBP1,NM_001032221.6,TRUE,0.099,NA,15,33094962,0.6109730010984564
NA,STXBP1,NM_001032221.6,TRUE,0.099,NA,9,28684760,0.5012964563526361
NA,STXBP1,NM_001032221.6,TRUE,0.099,NA,11,40447988,0.8051377387189455
NA,STXBP1,NM_001032221.6,TRUE,0.099,NA,0,23418713,0.14756563694467073
NA,STXBP1,NM_001032221.6,TRUE,0.099,NA,6,176172529,0.5000376704588262
chr9,STXBP1,ENST00000373299,TRUE,0.099,0,1,46946512,0.8895472330911124
chr9,STXBP1,ENST00000373299,TRUE,0.099,0,15,33094962,0.6109730010984564
chr9,STXBP1,ENST00000373299,TRUE,0.099,0,9,28684760,0.5012964563526361
chr9,STXBP1,ENST00000373299,TRUE,0.099,0,11,40447988,0.8051377387189455
chr9,STXBP1,ENST00000373299,TRUE,0.099,0,0,23418713,0.14756563694467073
chr9,STXBP1,ENST00000373299,TRUE,0.099,0,6,176172529,0.5000376704588262
chr6,STXBP5,ENST00000321680,TRUE,0.344,0,1,43406207,0.8311906092789267
chr6,STXBP5,ENST00000321680,TRUE,0.344,0,15,31935113,0.4163727814071804
chr6,STXBP5,ENST00000321680,TRUE,0.344,0,9,35316981,0.93338683788122
chr6,STXBP5,ENST00000321680,TRUE,0.344,0,11,43826841,0.8601205565883612
chr6,STXBP5,ENST00000321680,TRUE,0.344,0,0,28347154,0.6571213735196441
chr6,STXBP5,ENST00000321680,TRUE,0.344,0,6,176172529,0.5000376704588262
NA,STXBP5L,NM_001308330.2,TRUE,0.504,NA,1,17198733,0.04102850754611514
NA,STXBP5L,NM_001308330.2,TRUE,0.504,NA,11,22832783,0.233789645653766
NA,STXBP5L,NM_001308330.2,TRUE,0.504,NA,0,31654417,0.9019988721097814
chr3,STXBP5L,ENST00000471454,TRUE,0.504,1,1,17198733,0.04102850754611514
chr3,STXBP5L,ENST00000471454,TRUE,0.504,1,11,22832783,0.233789645653766
chr3,STXBP5L,ENST00000471454,TRUE,0.504,1,0,31654417,0.9019988721097814
NA,SUB1,NM_006713.4,TRUE,0.394,NA,1,40748688,0.777417551704863
NA,SUB1,NM_006713.4,TRUE,0.394,NA,15,35457237,0.8789385442562294
NA,SUB1,NM_006713.4,TRUE,0.394,NA,9,29314054,0.5699469070255587
NA,SUB1,NM_006713.4,TRUE,0.394,NA,11,40891675,0.8128556137682384
NA,SUB1,NM_006713.4,TRUE,0.394,NA,0,29661346,0.781439939845855
NA,SUB1,NM_006713.4,TRUE,0.394,NA,6,176172529,0.5000376704588262
chr5,SUB1,ENST00000265073,TRUE,0.394,0,1,40748688,0.777417551704863
chr5,SUB1,ENST00000265073,TRUE,0.394,0,15,35457237,0.8789385442562294
chr5,SUB1,ENST00000265073,TRUE,0.394,0,9,29314054,0.5699469070255587
chr5,SUB1,ENST00000265073,TRUE,0.394,0,11,40891675,0.8128556137682384
chr5,SUB1,ENST00000265073,TRUE,0.394,0,0,29661346,0.781439939845855
chr5,SUB1,ENST00000265073,TRUE,0.394,0,6,176172529,0.5000376704588262
NA,SUCO,NM_014283.5,TRUE,0.435,NA,1,29378904,0.432084963666853
NA,SUCO,NM_014283.5,TRUE,0.435,NA,15,33646288,0.6919697057293173
NA,SUCO,NM_014283.5,TRUE,0.435,NA,9,27877502,0.4156068650450673
NA,SUCO,NM_014283.5,TRUE,0.435,NA,11,28042546,0.4718607402399865
NA,SUCO,NM_014283.5,TRUE,0.435,NA,0,35875875,0.9959897236668964
NA,SUCO,NM_014283.5,TRUE,0.435,NA,6,176172529,0.5000376704588262
chr1,SUCO,ENST00000263688,TRUE,0.435,1,1,29378904,0.432084963666853
chr1,SUCO,ENST00000263688,TRUE,0.435,1,15,33646288,0.6919697057293173
chr1,SUCO,ENST00000263688,TRUE,0.435,1,9,27877502,0.4156068650450673
chr1,SUCO,ENST00000263688,TRUE,0.435,1,11,28042546,0.4718607402399865
chr1,SUCO,ENST00000263688,TRUE,0.435,1,0,35875875,0.9959897236668964
chr1,SUCO,ENST00000263688,TRUE,0.435,1,6,176172529,0.5000376704588262
NA,SUFU,NM_016169.4,TRUE,0.214,NA,1,26468500,0.32347680268306317
NA,SUFU,NM_016169.4,TRUE,0.214,NA,15,33419372,0.6595941492744406
NA,SUFU,NM_016169.4,TRUE,0.214,NA,9,30481206,0.6716878626990986
NA,SUFU,NM_016169.4,TRUE,0.214,NA,11,22128473,0.19666497662103544
NA,SUFU,NM_016169.4,TRUE,0.214,NA,0,27817124,0.6018547528040604
NA,SUFU,NM_016169.4,TRUE,0.214,NA,6,176172529,0.5000376704588262
chr10,SUFU,ENST00000369902,TRUE,0.214,0,1,26468500,0.32347680268306317
