"hyperedge_id","protein_id"
"Vasoactive Intestinal Peptide","phosphoglycerate kinase 1"
"Vasoactive Intestinal Peptide","prostatic binding protein"
"Vasoactive Intestinal Peptide","sFRP-3"
"Vasoactive Intestinal Peptide","sICAM-3"
"Vasoactive Intestinal Peptide","sRANKL"
"WFKN1","14-3-3"
"WFKN1","17-beta-HSD 1"
"WFKN1","3HIDH"
"WFKN1","4-1BB"
"WFKN1","4-1BB ligand"
"WFKN1","40S ribosomal protein SA"
"WFKN1","41"
"WFKN1","6-Phosphogluconate dehydrogenase"
"WFKN1","ABL1"
"WFKN1","ABL2"
"WFKN1","ACTH"
"WFKN1","ADAMTS-4"
"WFKN1","ADAMTS-5"
"WFKN1","AIF1"
"WFKN1","AIP"
"WFKN1","AK1A1"
"WFKN1","ALCAM"
"WFKN1","AMHR2"
"WFKN1","AMNLS"
"WFKN1","AMPK a1b1g1"
"WFKN1","AMPK a2b2g1"
"WFKN1","AMPM2"
"WFKN1","ANGL4"
"WFKN1","AREG"
"WFKN1","ARSB"
"WFKN1","ART"
"WFKN1","ASM3A"
"WFKN1","ATP synthase beta chain"
"WFKN1","ATS1"
"WFKN1","ATS15"
"WFKN1","Activated Protein C"
"WFKN1","Activin A"
"WFKN1","Activin AB"
"WFKN1","Afamin"
"WFKN1","Aflatoxin B1 aldehyde reductase"
"WFKN1","Aggrecan"
"WFKN1","Albumin"
"WFKN1","Alkaline phosphatase, bone"
"WFKN1","Angiopoietin-1"
"WFKN1","Angiostatin"
"WFKN1","Antithrombin III"
"WFKN1","Apo E2"
"WFKN1","Apo E3"
"WFKN1","Apo E4"
"WFKN1","Artemin"
"WFKN1","Arylsulfatase A"
"WFKN1","B7-H1"
"WFKN1","BARK1"
"WFKN1","BASI"
"WFKN1","BCAM"
"WFKN1","BCL2-like 1 protein"
"WFKN1","BDNF"
"WFKN1","BFL1"
"WFKN1","BGH3"
"WFKN1","BGN"
"WFKN1","BLC"
"WFKN1","BMP RII"
"WFKN1","BMP-1"
"WFKN1","BMP-6"
"WFKN1","BMP-7"
"WFKN1","BMP10"
"WFKN1","BMPER"
"WFKN1","BMPR1A"
"WFKN1","BMX"
"WFKN1","BNP"
"WFKN1","BNP-32"
"WFKN1","BOC"
"WFKN1","BPSA"
"WFKN1","BTG"
"WFKN1","BTK"
"WFKN1","C1-Esterase Inhibitor"
"WFKN1","C1QBP"
"WFKN1","C1q"
"WFKN1","C34 gp41 HIV Fragment"
"WFKN1","C4"
"WFKN1","C4b"
"WFKN1","C5b, 6 Complex"
"WFKN1","C8"
"WFKN1","CAMK2B"
"WFKN1","CAMK2D"
"WFKN1","CAPG"
"WFKN1","CATE"
"WFKN1","CBPE"
"WFKN1","CD109"
"WFKN1","CD226"
"WFKN1","CD36 ANTIGEN"
"WFKN1","CD39"
"WFKN1","CD48"
"WFKN1","CD70"
"WFKN1","CD97"
"WFKN1","CDC37"
"WFKN1","CDK1/cyclin B"
"WFKN1","CDK2/cyclin A"
"WFKN1","CDK5/p35"
"WFKN1","CDK8/cyclin C"
"WFKN1","CDON"
"WFKN1","CG073"
"WFKN1","CHL1"
"WFKN1","CHST2"
"WFKN1","CHST6"
"WFKN1","CK-MB"
"WFKN1","CK-MM"
"WFKN1","CK2-A1:B"
"WFKN1","CK2-A2:B"
"WFKN1","CLC1B"
"WFKN1","CLC4K"
"WFKN1","CLC7A"
"WFKN1","CLF-1/CLC Complex"
"WFKN1","CNTF"
"WFKN1","CNTFR alpha"
"WFKN1","CNTN2"
"WFKN1","CO8A1"
"WFKN1","COLEC12"
"WFKN1","COMMD7"
"WFKN1","CONA1"
"WFKN1","COX-2"
"WFKN1","CPNE1"
"WFKN1","CRDL1"
"WFKN1","CRIS3"
"WFKN1","CRK"
"WFKN1","CS084"
"WFKN1","CSF-1"
"WFKN1","CSK"
"WFKN1","CTAP-III"
"WFKN1","CTGF"
"WFKN1","CTLA-4"
"WFKN1","CaMKK alpha"
"WFKN1","Cadherin E"
"WFKN1","Cadherin-5"
"WFKN1","Cadherin-6"
"WFKN1","Calcineurin"
"WFKN1","Calcineurin B a"
"WFKN1","Calpain I"
"WFKN1","Carbonic anhydrase 9"
"WFKN1","Carbonic anhydrase VII"
"WFKN1","Carbonic anhydrase XIII"
"WFKN1","Caspase-2"
"WFKN1","Caspase-3"
"WFKN1","Cathepsin B"
"WFKN1","Cathepsin G"
"WFKN1","Cathepsin H"
"WFKN1","Chk2"
"WFKN1","Clusterin"
"WFKN1","Coagulation Factor IX"
"WFKN1","Coagulation Factor V"
"WFKN1","Coagulation Factor X"
"WFKN1","Coagulation Factor Xa"
"WFKN1","Cofilin-1"
"WFKN1","Contactin-4"
"WFKN1","Contactin-5"
"WFKN1","Cyclin B1"
"WFKN1","Cyclophilin A"
"WFKN1","Cyclophilin F"
"WFKN1","Cystatin C"
"WFKN1","Cystatin M"
"WFKN1","Cytochrome P450 3A4"
"WFKN1","Cytochrome c"
"WFKN1","D-dimer"
"WFKN1","DAF"
"WFKN1","DAN"
"WFKN1","DBNL"
"WFKN1","DEAD-box protein 19B"
"WFKN1","DHH"
"WFKN1","DKK1"
"WFKN1","DKK3"
"WFKN1","DLC8"
"WFKN1","DLL4"
"WFKN1","DLRB1"
"WFKN1","DMP1"
"WFKN1","DPP2"
"WFKN1","DR3"
"WFKN1","DR6"
"WFKN1","DRAK2"
"WFKN1","DRG-1"
"WFKN1","DRR1"
"WFKN1","DSC3"
"WFKN1","DUS3"
"WFKN1","DcR3"
"WFKN1","Desmoglein-2"
"WFKN1","Dkk-4"
"WFKN1","Dtk"
"WFKN1","Dynactin subunit 2"
"WFKN1","ECM1"
"WFKN1","EG-VEGF"
"WFKN1","EGFRvIII"
"WFKN1","EMAP-2"
"WFKN1","EMR2"
"WFKN1","EP15R"
"WFKN1","EPHA3"
"WFKN1","EPHAA"
"WFKN1","EPHB2"
"WFKN1","ER"
"WFKN1","ERAB"
"WFKN1","ERBB1"
"WFKN1","ERBB2"
"WFKN1","ERBB3"
"WFKN1","ERBB4"
"WFKN1","ERK-1"
"WFKN1","ESPN"
"WFKN1","Endoglin"
"WFKN1","Enterokinase"
"WFKN1","Eotaxin"
"WFKN1","Eotaxin-2"
"WFKN1","EphA5"
"WFKN1","EphB4"
"WFKN1","EphB6"
"WFKN1","Ephrin-A4"
"WFKN1","Ephrin-A5"
"WFKN1","Epithelial cell kinase"
"WFKN1","F229A"
"WFKN1","FABPE"
"WFKN1","FAK1"
"WFKN1","FAM107B"
"WFKN1","FCAR"
"WFKN1","FCG2A/B"
"WFKN1","FCG3B"
"WFKN1","FCGR1"
"WFKN1","FCRL3"
"WFKN1","FER"
"WFKN1","FGF-10"
"WFKN1","FGF-12"
"WFKN1","FGF-16"
"WFKN1","FGF-17"
"WFKN1","FGF-18"
"WFKN1","FGF-20"
"WFKN1","FGF-5"
"WFKN1","FGF-8"
"WFKN1","FGF-8F"
"WFKN1","FGF7"
"WFKN1","FGF9"
"WFKN1","FGFR-2"
"WFKN1","FGFR-3"
"WFKN1","FGFR4"
"WFKN1","FN1.2"
"WFKN1","FN1.3"
"WFKN1","FN1.4"
"WFKN1","FSH"
"WFKN1","FYN"
"WFKN1","Factor H"
"WFKN1","Fas ligand, soluble"
"WFKN1","Ferritin"
"WFKN1","Fibrinogen"
"WFKN1","Fibrinogen g-chain dimer"
"WFKN1","Fibronectin"
"WFKN1","Flt-3"
"WFKN1","Flt3 ligand"
"WFKN1","Fucosyltransferase 3"
"WFKN1","GAS1"
"WFKN1","GCKR"
"WFKN1","GCP-2"
"WFKN1","GDF-11"
"WFKN1","GDF-9"
"WFKN1","GDF2"
"WFKN1","GFAP"
"WFKN1","GFRa-1"
"WFKN1","GFRa-2"
"WFKN1","GFRa-3"
"WFKN1","GHC2"
"WFKN1","GIB"
"WFKN1","GIIE"
"WFKN1","GNT2C"
"WFKN1","GP114"
"WFKN1","GPC2"
"WFKN1","GPNMB"
"WFKN1","GPVI"
"WFKN1","GRB2-related adapter protein 2"
"WFKN1","GREM1"
"WFKN1","GSK-3 alpha/beta"
"WFKN1","GV"
"WFKN1","GX"
"WFKN1","Galectin-2"
"WFKN1","Galectin-8"
"WFKN1","Glypican 3"
"WFKN1","Granzyme B"
"WFKN1","Granzyme H"
"WFKN1","Gro-a"
"WFKN1","Gro-b/g"
"WFKN1","H6ST1"
"WFKN1","HAI-1"
"WFKN1","HB-EGF"
"WFKN1","HCG"
"WFKN1","HCK"
"WFKN1","HDGR2"
"WFKN1","HIPK3"
"WFKN1","HIV-2 Rev"
"WFKN1","HMGR"
"WFKN1","HPLN1"
"WFKN1","HPV E7 Type 16"
"WFKN1","HPV E7 Type18"
"WFKN1","HSP 40"
"WFKN1","HSP 60"
"WFKN1","HSP 70"
"WFKN1","HSP 90a/b"
"WFKN1","HSP70 protein 8"
"WFKN1","HTRA2"
"WFKN1","HVEM"
"WFKN1","Hemoglobin"
"WFKN1","Histone H1.2"
"WFKN1","Histone H2A.z"
"WFKN1","ICOS"
"WFKN1","IDS"
"WFKN1","IF4A3"
"WFKN1","IF4G2"
"WFKN1","IFN-g"
"WFKN1","IFN-g R1"
"WFKN1","IFN-lambda 2"
"WFKN1","IFNL4"
"WFKN1","IGF-I"
"WFKN1","IGF-I sR"
"WFKN1","IGF-II receptor"
"WFKN1","IGFBP-3"
"WFKN1","IGFBP-7"
"WFKN1","IL-1 R AcP"
"WFKN1","IL-1 sR9"
"WFKN1","IL-1 sRI"
"WFKN1","IL-10"
"WFKN1","IL-11"
"WFKN1","IL-11 RA"
"WFKN1","IL-12"
"WFKN1","IL-12 RB2"
"WFKN1","IL-12 Rb1"
"WFKN1","IL-13"
"WFKN1","IL-13 Ra1"
"WFKN1","IL-15 Ra"
"WFKN1","IL-17"
"WFKN1","IL-17 RC"
"WFKN1","IL-17 RD"
"WFKN1","IL-17 sR"
"WFKN1","IL-17B"
"WFKN1","IL-17B R"
"WFKN1","IL-17D"
"WFKN1","IL-17E"
"WFKN1","IL-18 BPa"
"WFKN1","IL-18 Rb"
"WFKN1","IL-19"
"WFKN1","IL-1a"
"WFKN1","IL-1b"
"WFKN1","IL-2 sRg"
"WFKN1","IL-20"
"WFKN1","IL-20 Ra"
"WFKN1","IL-23"
"WFKN1","IL-27"
"WFKN1","IL-4"
"WFKN1","IL-4 sR"
"WFKN1","IL-6"
"WFKN1","IL-7"
"WFKN1","IL-7 Ra"
"WFKN1","IL22RA1"
"WFKN1","ILT-4"
"WFKN1","IMB1"
"WFKN1","IR"
"WFKN1","ISM1"
"WFKN1","IgD"
"WFKN1","IgE"
"WFKN1","IgG"
"WFKN1","IgM"
"WFKN1","Inhibin bA chain"
"WFKN1","Insulin"
"WFKN1","Integrin a1b1"
"WFKN1","Integrin aVb5"
"WFKN1","JAG1"
"WFKN1","JAG2"
"WFKN1","JAK2"
"WFKN1","JAM-C"
"WFKN1","JAML1"
"WFKN1","JNK2"
"WFKN1","K-ras"
"WFKN1","KI2L4"
"WFKN1","KI3L2"
"WFKN1","KI3S1"
"WFKN1","KIAP"
"WFKN1","KIRR3"
"WFKN1","KREM2"
"WFKN1","Kallikrein 4"
"WFKN1","Kallikrein 7"
"WFKN1","LDH-H 1"
"WFKN1","LGMN"
"WFKN1","LIF sR"
"WFKN1","LIMP II"
"WFKN1","LRIG3"
"WFKN1","LRP8"
"WFKN1","LRRT1"
"WFKN1","LRRT3"
"WFKN1","LSAMP"
"WFKN1","LYN"
"WFKN1","LYNB"
"WFKN1","Lactoferrin"
"WFKN1","Lamin-B1"
"WFKN1","Laminin"
"WFKN1","Livin B"
"WFKN1","Luteinizing hormone"
"WFKN1","Lymphotactin"
"WFKN1","Lymphotoxin a1/b2"
"WFKN1","Lymphotoxin a2/b1"
"WFKN1","M-CSF R"
"WFKN1","M2-PK"
"WFKN1","MAPK14"
"WFKN1","MAPK2"
"WFKN1","MAPKAPK3"
"WFKN1","MASP3"
"WFKN1","MATK"
"WFKN1","MATN2"
"WFKN1","MBD4"
"WFKN1","MCP-1"
"WFKN1","MCP-2"
"WFKN1","MCP-3"
"WFKN1","MCP-4"
"WFKN1","MDHC"
"WFKN1","MED-1"
"WFKN1","MEK1"
"WFKN1","MEPE"
"WFKN1","METAP1"
"WFKN1","MFGM"
"WFKN1","MIA"
"WFKN1","MICA"
"WFKN1","MIP-1a"
"WFKN1","MIP-3a"
"WFKN1","MK01"
"WFKN1","MK08"
"WFKN1","MK11"
"WFKN1","MK13"
"WFKN1","MMP-1"
"WFKN1","MMP-16"
"WFKN1","MMP-2"
"WFKN1","MMP-3"
"WFKN1","MMP-7"
"WFKN1","MO2R1"
"WFKN1","MOZ"
"WFKN1","MRC2"
"WFKN1","Macrophage mannose receptor"
"WFKN1","Macrophage scavenger receptor"
"WFKN1","Mammaglobin 2"
"WFKN1","Met"
"WFKN1","Myokinase, human"
"WFKN1","NACA"
"WFKN1","NANOG"
"WFKN1","NAP-2"
"WFKN1","NCAM-120"
"WFKN1","NCAM-L1"
"WFKN1","NCAM1"
"WFKN1","NCC27"
"WFKN1","NDP kinase B"
"WFKN1","NET4"
"WFKN1","NG36"
"WFKN1","NKG2D"
"WFKN1","NKp30"
"WFKN1","NLGNX"
"WFKN1","NMT1"
"WFKN1","NR1D1"
"WFKN1","NRP1"
"WFKN1","NRX1B"
"WFKN1","NRX3A"
"WFKN1","NRX3B"
"WFKN1","NSF1C"
"WFKN1","Nectin-like protein 1"
"WFKN1","Nectin-like protein 2"
"WFKN1","Neurotrophin-3"
"WFKN1","Neurotrophin-5"
"WFKN1","Notch 1"
"WFKN1","Notch-3"
"WFKN1","NovH"
"WFKN1","Nr-CAM"
"WFKN1","OMD"
"WFKN1","ON"
"WFKN1","OX2G"
"WFKN1","OX40 Ligand"
"WFKN1","Olfactomedin-4"
"WFKN1","P-Selectin"
"WFKN1","PA2G4"
"WFKN1","PACA"
"WFKN1","PACAP-27"
"WFKN1","PACAP-38"
"WFKN1","PAFAH beta subunit"
"WFKN1","PAK6"
"WFKN1","PAK7"
"WFKN1","PAL4D"
"WFKN1","PAPP-A"
"WFKN1","PBP"
"WFKN1","PCNA"
"WFKN1","PDE11"
"WFKN1","PDE5A"
"WFKN1","PDE7A"
"WFKN1","PDE9A"
"WFKN1","PDGF-AA"
"WFKN1","PDGF-BB"
"WFKN1","PDGF-CC"
"WFKN1","PDPK1"
"WFKN1","PERL"
"WFKN1","PESC"
"WFKN1","PF-4"
"WFKN1","PHI"
"WFKN1","PIK3CA/PIK3R1"
"WFKN1","PIM1"
"WFKN1","PKB a/b/g"
"WFKN1","PKC-A"
"WFKN1","PKC-B-II"
"WFKN1","PKC-D"
"WFKN1","PKC-G"
"WFKN1","PLK-1"
"WFKN1","PLPP"
"WFKN1","PPAC"
"WFKN1","PPIB"
"WFKN1","PPID"
"WFKN1","PPIE"
"WFKN1","PRKACA"
"WFKN1","PRL"
"WFKN1","PSA2"
"WFKN1","PSD7"
"WFKN1","PSMA"
"WFKN1","PSME1"
"WFKN1","PSME3"
"WFKN1","PTK6"
"WFKN1","PTN"
"WFKN1","Parathyroid Hormone1-34"
"WFKN1","Periostin"
"WFKN1","Peroxiredoxin-6"
"WFKN1","Persephin"
"WFKN1","Phosphoglycerate mutase 1"
"WFKN1","Plasmin"
"WFKN1","Protein disulfide isomerase A3"
"WFKN1","Protein disulfide-isomerase"
"WFKN1","Prothrombin"
"WFKN1","RAC1"
"WFKN1","RAN"
"WFKN1","RANK"
"WFKN1","RANTES"
"WFKN1","RBM39"
"WFKN1","RELT"
"WFKN1","RGM-C"
"WFKN1","RGMA"
"WFKN1","RGMB"
"WFKN1","ROBO2"
"WFKN1","ROBO3"
"WFKN1","ROR1"
"WFKN1","RPS6KA3"
"WFKN1","RSK-like protein kinase"
"WFKN1","RSPO2"
"WFKN1","RTN4"
"WFKN1","Rab GDP dissociation inhibitor beta"
"WFKN1","Renin"
"WFKN1","SARP-2"
"WFKN1","SBDS"
"WFKN1","SE6L2"
"WFKN1","SEPR"
"WFKN1","SET"
"WFKN1","SGTA"
"WFKN1","SHC1"
"WFKN1","SKP1"
"WFKN1","SLAF5"
"WFKN1","SLAF6"
"WFKN1","SLIK5"
"WFKN1","SLPI"
"WFKN1","SNAA"
"WFKN1","SPARCL1"
"WFKN1","SPTA2"
"WFKN1","SRCN1"
"WFKN1","SREC-I"
"WFKN1","SREC-II"
"WFKN1","SSRP1"
"WFKN1","ST4S6"
"WFKN1","STX1a"
"WFKN1","Secretin"
"WFKN1","Semaphorin 3E"
"WFKN1","Semaphorin-6A"
"WFKN1","Sialoadhesin"
"WFKN1","Siglec-3"
"WFKN1","Siglec-6"
"WFKN1","Somatostatin-28"
"WFKN1","Sonic Hedgehog"
"WFKN1","Sorting nexin 4"
"WFKN1","Sphingosine kinase 1"
"WFKN1","Spondin-1"
"WFKN1","Stanniocalcin-1"
"WFKN1","Stress-induced-phosphoprotein 1"
"WFKN1","TAJ"
"WFKN1","TAK1-TAB1"
"WFKN1","TARC"
"WFKN1","TBK1"
"WFKN1","TBP"
"WFKN1","TCCR"
"WFKN1","TCPTP"
"WFKN1","TCTP"
"WFKN1","TGF-b R III"
"WFKN1","TGF-b2"
"WFKN1","TGF-b3"
"WFKN1","TIMD3"
"WFKN1","TIMP-2"
"WFKN1","TLR2"
"WFKN1","TLR4:MD-2 complex"
"WFKN1","TNF sR-I"
"WFKN1","TNF-a"
"WFKN1","TNF-b"
"WFKN1","TNFSF15"
"WFKN1","TNFSF18"
"WFKN1","TNR4"
"WFKN1","TPSG1"
"WFKN1","TRAIL R1"
"WFKN1","TRY3"
"WFKN1","TS"
"WFKN1","TSG-6"
"WFKN1","TSH"
"WFKN1","TSP2"
"WFKN1","TSP4"
"WFKN1","TWEAKR"
"WFKN1","TYK2"
"WFKN1","Tenascin"
"WFKN1","Testican-2"
"WFKN1","Thrombospondin-1"
"WFKN1","Thyroxine-Binding Globulin"
"WFKN1","Topoisomerase I"
"WFKN1","Transferrin"
"WFKN1","Transketolase"
"WFKN1","Triosephosphate isomerase"
"WFKN1","TrkA"
"WFKN1","TrkB"
"WFKN1","TrkC"
"WFKN1","Tropomyosin 1 alpha chain"
"WFKN1","UB2L3"
"WFKN1","UBC9"
"WFKN1","UBE2N"
"WFKN1","UFC1"
"WFKN1","UFM1"
"WFKN1","ULBP-1"
"WFKN1","ULBP-2"
"WFKN1","UNC5H3"
"WFKN1","UNC5H4"
"WFKN1","URB"
"WFKN1","Ubiquitin+1"
"WFKN1","VEGF"
"WFKN1","VWC2L"
"WFKN1","WFKN1"
"WFKN1","WFKN2"
"WFKN1","WISP-1"
"WFKN1","WNT7A"
"WFKN1","XEDAR"
"WFKN1","XPNPEP1"
"WFKN1","XTP3A"
"WFKN1","YES"
"WFKN1","a1-Antichymotrypsin"
"WFKN1","a2-Antiplasmin"
"WFKN1","alpha-1-antichymotrypsin complex"
"WFKN1","amyloid precursor protein"
"WFKN1","annexin I"
"WFKN1","annexin VI"
"WFKN1","b-ECGF"
"WFKN1","b-Endorphin"
"WFKN1","b-NGF"
"WFKN1","bFGF-R"
"WFKN1","calreticulin"
"WFKN1","carbonic anhydrase II"
"WFKN1","contactin-1"
"WFKN1","discoidin domain receptor 1"
"WFKN1","dopa decarboxylase"
"WFKN1","eIF-5A-1"
"WFKN1","gp130, soluble"
"WFKN1","gpIIbIIIa"
"WFKN1","hnRNP K"
"WFKN1","kallikrein 14"
"WFKN1","kallikrein 5"
"WFKN1","kallikrein 8"
"WFKN1","p60-Src"
"WFKN1","paraoxonase 1"
"WFKN1","prostatic binding protein"
"WFKN1","sCD4"
"WFKN1","sE-Selectin"
"WFKN1","sICAM-2"
"WFKN1","sTie-2"
"WFKN1","suPAR"
"WFKN1","tau"
"WFKN1","transcription factor MLR1, isoform CRA_b"
"WFKN1","uPA"
"WFKN2","4-1BB"
"WFKN2","41"
"WFKN2","ABL1"
"WFKN2","ADAMTS-5"
"WFKN2","AIF1"
"WFKN2","AK1A1"
"WFKN2","AMHR2"
"WFKN2","AMNLS"
"WFKN2","AMPK a2b2g1"
"WFKN2","ARMEL"
"WFKN2","ART"
"WFKN2","Adiponectin"
"WFKN2","Aflatoxin B1 aldehyde reductase"
"WFKN2","Aggrecan"
"WFKN2","Albumin"
"WFKN2","Alkaline phosphatase, bone"
"WFKN2","Antithrombin III"
"WFKN2","Apo E2"
"WFKN2","Arylsulfatase A"
"WFKN2","BAFF Receptor"
"WFKN2","BARK1"
"WFKN2","BASI"
"WFKN2","BCAM"
"WFKN2","BCL2-like 1 protein"
"WFKN2","BGH3"
"WFKN2","BGN"
"WFKN2","BLC"
"WFKN2","BMP-1"
"WFKN2","BMP10"
"WFKN2","BMPR1A"
"WFKN2","BNP"
"WFKN2","BOC"
"WFKN2","BPSA"
"WFKN2","BSSP4"
"WFKN2","BST1"
"WFKN2","BTG"
"WFKN2","BTK"
"WFKN2","C7"
"WFKN2","C8"
"WFKN2","CATE"
"WFKN2","CD109"
"WFKN2","CD226"
"WFKN2","CD39"
"WFKN2","CD48"
"WFKN2","CD97"
"WFKN2","CDC37"
"WFKN2","CDK2/cyclin A"
"WFKN2","CDK5/p35"
"WFKN2","CDK8/cyclin C"
"WFKN2","CG073"
"WFKN2","CHL1"
"WFKN2","CHST6"
"WFKN2","CK-BB"
"WFKN2","CK-MB"
"WFKN2","CLC1B"
"WFKN2","CLF-1/CLC Complex"
"WFKN2","CNTFR alpha"
"WFKN2","CNTN2"
"WFKN2","COLEC12"
"WFKN2","COMMD7"
"WFKN2","CONA1"
"WFKN2","CRDL1"
"WFKN2","CRK"
"WFKN2","CRP"
"WFKN2","CTAP-III"
"WFKN2","CaMKK alpha"
"WFKN2","Cadherin-5"
"WFKN2","Calcineurin B a"
"WFKN2","Calpain I"
"WFKN2","Carbonic anhydrase 9"
"WFKN2","Carbonic anhydrase XIII"
"WFKN2","Caspase-3"
"WFKN2","Cathepsin B"
"WFKN2","Cathepsin H"
"WFKN2","Cathepsin V"
"WFKN2","Clusterin"
"WFKN2","Coagulation Factor X"
"WFKN2","Coagulation Factor Xa"
"WFKN2","Cofilin-1"
"WFKN2","Contactin-4"
"WFKN2","Contactin-5"
"WFKN2","Cyclophilin A"
"WFKN2","Cyclophilin F"
"WFKN2","Cystatin M"
"WFKN2","Cystatin-S"
"WFKN2","D-dimer"
"WFKN2","DAF"
"WFKN2","DAN"
"WFKN2","DBNL"
"WFKN2","DEAD-box protein 19B"
"WFKN2","DKK3"
"WFKN2","DLL4"
"WFKN2","DR6"
"WFKN2","DRAK2"
"WFKN2","DRG-1"
"WFKN2","DSC3"
"WFKN2","DUS3"
"WFKN2","Desmoglein-2"
"WFKN2","Dynactin subunit 2"
"WFKN2","ECM1"
"WFKN2","EMAP-2"
"WFKN2","EMR2"
"WFKN2","EP15R"
"WFKN2","EPHA3"
"WFKN2","EPHAA"
"WFKN2","EPHB2"
"WFKN2","ERBB1"
"WFKN2","ERBB3"
"WFKN2","Endoglin"
"WFKN2","Enterokinase"
"WFKN2","Eotaxin"
"WFKN2","EphA5"
"WFKN2","EphB4"
"WFKN2","EphB6"
"WFKN2","Ephrin-A4"
"WFKN2","Ephrin-A5"
"WFKN2","Epithelial cell kinase"
"WFKN2","FABP"
"WFKN2","FCGR1"
"WFKN2","FGF-12"
"WFKN2","FGF-18"
"WFKN2","FGF-20"
"WFKN2","FGF9"
"WFKN2","FSTL3"
"WFKN2","Fas ligand, soluble"
"WFKN2","Fibrinogen"
"WFKN2","GAS1"
"WFKN2","GCKR"
"WFKN2","GDF-11"
"WFKN2","GDF2"
"WFKN2","GFRa-1"
"WFKN2","GIB"
"WFKN2","GM-CSF"
"WFKN2","GNT2C"
"WFKN2","GP114"
"WFKN2","GPC2"
"WFKN2","GPC5"
"WFKN2","GPVI"
"WFKN2","GRB2-related adapter protein 2"
"WFKN2","GREM1"
"WFKN2","GRN"
"WFKN2","Glypican 3"
"WFKN2","Granzyme B"
"WFKN2","HAI-1"
"WFKN2","HCG"
"WFKN2","HCK"
"WFKN2","HIPK3"
"WFKN2","HMGR"
"WFKN2","HPLN1"
"WFKN2","HPV E7 Type18"
"WFKN2","HSP 40"
"WFKN2","Histone H2A.z"
"WFKN2","IDS"
"WFKN2","IF4G2"
"WFKN2","IFN-g R1"
"WFKN2","IFN-lambda 2"
"WFKN2","IGF-I"
"WFKN2","IGF-I sR"
"WFKN2","IGFBP-1"
"WFKN2","IGFBP-2"
"WFKN2","IGFBP-3"
"WFKN2","IGFBP-7"
"WFKN2","IL-1 sR9"
"WFKN2","IL-1 sRI"
"WFKN2","IL-10"
"WFKN2","IL-11 RA"
"WFKN2","IL-17 RD"
"WFKN2","IL-17B"
"WFKN2","IL-17B R"
"WFKN2","IL-18 BPa"
"WFKN2","IL-19"
"WFKN2","IL-20"
"WFKN2","IL-20 Ra"
"WFKN2","IL-22BP"
"WFKN2","IL-27"
"WFKN2","IL-3 Ra"
"WFKN2","IL-6"
"WFKN2","IL-7 Ra"
"WFKN2","IMB1"
"WFKN2","IR"
"WFKN2","ISM1"
"WFKN2","Integrin a1b1"
"WFKN2","Integrin aVb5"
"WFKN2","JAK2"
"WFKN2","KIAP"
"WFKN2","Kallistatin"
"WFKN2","LIF sR"
"WFKN2","LRIG3"
"WFKN2","LRP8"
"WFKN2","LRRT3"
"WFKN2","LSAMP"
"WFKN2","LY9"
"WFKN2","LYN"
"WFKN2","LYNB"
"WFKN2","Lactoferrin"
"WFKN2","Laminin"
"WFKN2","Lymphotoxin a1/b2"
"WFKN2","Lymphotoxin a2/b1"
"WFKN2","M-CSF R"
"WFKN2","M2-PK"
"WFKN2","MAPK14"
"WFKN2","MAPK2"
"WFKN2","MAPK5"
"WFKN2","MAPKAPK3"
"WFKN2","MATK"
"WFKN2","MATN2"
"WFKN2","MCP-2"
"WFKN2","MDHC"
"WFKN2","MIA"
"WFKN2","MICA"
"WFKN2","MIF"
"WFKN2","MK01"
"WFKN2","MMP-1"
"WFKN2","MMP-12"
"WFKN2","MMP-16"
"WFKN2","MMP-2"
"WFKN2","MMP-7"
"WFKN2","MOZ"
"WFKN2","MRC2"
"WFKN2","N-terminal pro-BNP"
"WFKN2","NANOG"
"WFKN2","NAP-2"
"WFKN2","NCAM-120"
"WFKN2","NCAM-L1"
"WFKN2","NCAM1"
"WFKN2","NDP kinase B"
"WFKN2","NET4"
"WFKN2","NG36"
"WFKN2","NKp46"
"WFKN2","NMT1"
"WFKN2","NOTC2"
"WFKN2","NRP1"
"WFKN2","NRX1B"
"WFKN2","NRX3A"
"WFKN2","NRX3B"
"WFKN2","NSF1C"
"WFKN2","Nectin-like protein 1"
"WFKN2","Nectin-like protein 2"
"WFKN2","Neurotrophin-3"
"WFKN2","Neurotrophin-5"
"WFKN2","Notch 1"
"WFKN2","Notch-3"
"WFKN2","Nr-CAM"
"WFKN2","OMD"
"WFKN2","ON"
"WFKN2","OX2G"
"WFKN2","Olfactomedin-4"
"WFKN2","P-Selectin"
"WFKN2","PA2G4"
"WFKN2","PACAP-38"
"WFKN2","PAFAH beta subunit"
"WFKN2","PAPP-A"
"WFKN2","PBP"
"WFKN2","PD-L2"
"WFKN2","PDE11"
"WFKN2","PDE9A"
"WFKN2","PDGF-AA"
"WFKN2","PDGF-BB"
"WFKN2","PDPK1"
"WFKN2","PERL"
"WFKN2","PF-4"
"WFKN2","PGCB"
"WFKN2","PGP9.5"
"WFKN2","PHI"
"WFKN2","PIK3CA/PIK3R1"
"WFKN2","PIM1"
"WFKN2","PKC-A"
"WFKN2","PKC-G"
"WFKN2","PLK-1"
"WFKN2","PPIE"
"WFKN2","PPase"
"WFKN2","PRL"
"WFKN2","PSD7"
"WFKN2","PSME1"
"WFKN2","PTN"
"WFKN2","PTP-1B"
